target,server,query_class,response_format,concurrency,repetition,requests,error_fraction,rps,latency_p50_s,latency_p95_s,ttfb_p95_s,mean_response_bytes,generator_cpu_peak,generator_guard_ok,tier
egernia-local,egernia,Q06,csv,64,3,27222,0.0,453.032,0.145087,0.195538,0.183932,71174.0,0.225,True,24
egernia-local,egernia,Q06,csv,8,1,19256,0.0,320.83,0.024243,0.034596,0.032783,71596.4,0.195,True,24
egernia-local,egernia,Q06,csv,8,2,18251,0.0,304.125,0.025704,0.036397,0.034356,71355.1,0.19,True,24
egernia-local,egernia,Q06,csv,8,3,16704,0.0,278.286,0.02675,0.046339,0.043215,71422.0,0.185,True,24
egernia-local,egernia,Q07,csv,32,1,33459,0.0,557.086,0.055135,0.091996,0.087937,20128.0,0.273,True,24
egernia-local,egernia,Q07,csv,32,2,32972,0.0,549.093,0.052844,0.107741,0.103306,20129.8,0.351,True,24
egernia-local,egernia,Q07,csv,32,3,31215,0.0,519.877,0.056097,0.11516,0.110452,20225.4,0.285,True,24
egernia-local,egernia,Q07,csv,64,1,32033,0.0,532.957,0.101716,0.212143,0.206802,20145.4,0.275,True,24
egernia-local,egernia,Q07,csv,64,2,32088,0.0,533.546,0.101347,0.219224,0.213787,20116.0,0.255,True,24
egernia-local,egernia,Q07,csv,64,3,31741,0.0,528.217,0.118319,0.183078,0.17757,20257.1,0.265,True,24
egernia-local,egernia,Q07,csv,8,1,24862,0.0,414.238,0.018795,0.027634,0.026477,20106.9,0.205,True,24
egernia-local,egernia,Q07,csv,8,2,24765,0.0,412.657,0.018826,0.027713,0.026629,19989.5,0.225,True,24
egernia-local,egernia,Q07,csv,8,3,23950,0.0,399.024,0.019542,0.028948,0.027721,20186.4,0.195,True,24
egernia-local,egernia,Q10,csv,32,1,16418,0.0,273.262,0.116147,0.177188,0.152379,298537.7,0.22,True,24
egernia-local,egernia,Q10,csv,32,2,17538,0.0,291.846,0.109559,0.155066,0.133475,298547.3,0.215,True,24
egernia-local,egernia,Q10,csv,32,3,17767,0.0,295.798,0.103651,0.152905,0.132102,298619.3,0.22,True,24
egernia-local,egernia,Q10,csv,64,1,17453,0.0,289.921,0.222406,0.32921,0.289475,298555.5,0.21,True,24
egernia-local,egernia,Q10,csv,64,2,17453,0.0,290.154,0.21657,0.290171,0.249724,298556.5,0.205,True,24
egernia-local,egernia,Q10,csv,64,3,17451,0.0,290.175,0.217899,0.285946,0.246669,298636.6,0.205,True,24
egernia-local,egernia,Q10,csv,8,1,10141,0.0,168.912,0.046589,0.061415,0.056042,298557.7,0.14,True,24
egernia-local,egernia,Q10,csv,8,2,10501,0.0,174.918,0.044473,0.061766,0.056017,298498.8,0.15,True,24
egernia-local,egernia,Q10,csv,8,3,10101,0.0,168.286,0.046733,0.062121,0.05655,298598.2,0.14,True,24
egernia-local,egernia,Q11,csv,32,1,2304,0.0,38.048,0.727577,1.713213,1.264291,2995952.6,0.17,True,24
egernia-local,egernia,Q11,csv,32,2,2197,0.0,36.327,0.844251,1.606711,1.341016,2995048.8,0.165,True,24
egernia-local,egernia,Q11,csv,32,3,2393,0.0,39.467,0.796887,1.207248,1.074762,2995607.0,0.15,True,24
egernia-local,egernia,Q11,csv,64,1,2221,0.0,36.092,1.625832,3.247357,2.709197,2996145.9,0.205,True,24
egernia-local,egernia,Q11,csv,64,2,2331,0.0,37.882,1.63298,2.638326,2.305953,2995560.6,0.165,True,24
egernia-local,egernia,Q11,csv,64,3,2464,0.0,40.675,1.582254,2.326908,1.883378,2995445.3,0.16,True,24
egernia-local,egernia,Q11,csv,8,1,1639,0.0,27.227,0.288462,0.364522,0.324914,2995651.0,0.1,True,24
egernia-local,egernia,Q11,csv,8,2,1642,0.0,27.264,0.287764,0.361603,0.322823,2995183.8,0.095,True,24
egernia-local,egernia,Q11,csv,8,3,1621,0.0,26.91,0.291638,0.366384,0.326978,2994891.5,0.095,True,24
egernia-local,egernia,Q12,csv,32,1,36949,0.0,615.429,0.050291,0.083588,0.079453,109.0,0.26,True,24
egernia-local,egernia,Q12,csv,32,2,36878,0.0,614.236,0.050701,0.071676,0.068262,109.0,0.26,True,24
egernia-local,egernia,Q12,csv,32,3,36783,0.0,612.762,0.05265,0.078926,0.075095,109.0,0.285,True,24
egernia-local,egernia,Q12,csv,64,1,34935,0.0,581.256,0.093718,0.194221,0.188794,109.0,0.27,True,24
egernia-local,egernia,Q12,csv,64,2,34730,0.0,578.078,0.108162,0.160679,0.154937,109.0,0.255,True,24
egernia-local,egernia,Q12,csv,64,3,34735,0.0,578.187,0.108353,0.152315,0.146398,109.0,0.255,True,24
egernia-local,egernia,Q12,csv,8,1,28152,0.0,469.088,0.016538,0.023141,0.021918,109.0,0.25,True,24
egernia-local,egernia,Q12,csv,8,2,30834,0.0,513.768,0.014908,0.022124,0.020893,109.0,0.27,True,24
egernia-local,egernia,Q12,csv,8,3,28874,0.0,481.136,0.014541,0.027378,0.025972,109.0,0.3,True,24
egernia-local,egernia,Q13,csv,32,1,1928,0.0,31.816,0.992571,1.499431,1.498793,2264.1,0.03,True,24
egernia-local,egernia,Q13,csv,32,2,1929,0.0,31.832,0.986193,1.455647,1.455116,2264.4,0.03,True,24
egernia-local,egernia,Q13,csv,32,3,1945,0.0,32.053,0.985331,1.445088,1.444477,2264.1,0.03,True,24
egernia-local,egernia,Q13,csv,64,1,1974,0.0,32.032,1.902527,3.143909,3.14339,2264.0,0.04,True,24
egernia-local,egernia,Q13,csv,64,2,1979,0.0,31.934,2.021723,2.840804,2.839685,2264.3,0.03,True,24
egernia-local,egernia,Q13,csv,64,3,1978,0.0,31.965,1.984267,2.620143,2.619638,2264.0,0.035,True,24
egernia-local,egernia,Q13,csv,8,1,1776,0.0,29.496,0.269641,0.349559,0.348788,2263.8,0.035,True,24
egernia-local,egernia,Q13,csv,8,2,1780,0.0,29.58,0.27511,0.349805,0.348669,2264.6,0.03,True,24
egernia-local,egernia,Q13,csv,8,3,1790,0.0,29.738,0.273492,0.348024,0.347464,2264.5,0.025,True,24
egernia-local,egernia,mix,csv,32,1,29948,0.0,497.949,0.060611,0.105847,0.097758,42855.5,0.23,True,24
egernia-local,egernia,mix,csv,32,2,29599,0.0,492.883,0.06226,0.108494,0.099517,42805.4,0.24,True,24
egernia-local,egernia,mix,csv,32,3,30184,0.0,502.341,0.058518,0.099449,0.091628,43339.5,0.245,True,24
egernia-local,egernia,mix,csv,64,1,28960,0.0,481.86,0.127683,0.21159,0.200554,42770.1,0.28,True,24
egernia-local,egernia,mix,csv,64,2,28955,0.0,481.39,0.135382,0.204956,0.192406,42707.6,0.26,True,24
egernia-local,egernia,mix,csv,64,3,28273,0.0,469.738,0.129368,0.198963,0.183833,42866.2,0.23,True,24
egernia-local,egernia,mix,csv,8,1,18733,0.0,312.073,0.021498,0.044348,0.04151,42628.6,0.18,True,24
egernia-local,egernia,mix,csv,8,2,19173,0.0,319.457,0.020649,0.043948,0.041312,42498.2,0.185,True,24
egernia-local,egernia,mix,csv,8,3,17214,0.0,286.669,0.023848,0.049953,0.046713,42903.1,0.175,True,24
egernia-local,egernia,Q01,votable,32,1,40250,0.0,670.423,0.04634,0.083931,0.079881,2682.0,0.35,True,24
egernia-local,egernia,Q01,votable,32,2,39972,0.0,665.831,0.046836,0.065782,0.062524,2682.0,0.28,True,24
egernia-local,egernia,Q01,votable,32,3,40369,0.0,672.275,0.050675,0.072894,0.069316,2682.0,0.29,True,24
egernia-local,egernia,Q01,votable,64,1,37963,0.0,632.089,0.10035,0.135608,0.12961,2682.0,0.235,True,24
egernia-local,egernia,Q01,votable,64,2,38090,0.0,633.936,0.090259,0.164501,0.158914,2682.0,0.26,True,24
egernia-local,egernia,Q01,votable,64,3,38027,0.0,632.809,0.099694,0.13713,0.131809,2682.0,0.26,True,24
egernia-local,egernia,Q01,votable,8,1,33838,0.0,563.859,0.011571,0.024438,0.023125,2682.0,0.335,True,24
egernia-local,egernia,Q01,votable,8,2,41040,0.0,683.838,0.011071,0.018201,0.017128,2682.0,0.295,True,24
egernia-local,egernia,Q01,votable,8,3,42751,0.0,712.378,0.010871,0.014485,0.013524,2682.0,0.35,True,24
egernia-local,egernia,Q02,votable,32,1,30142,0.0,501.901,0.061584,0.093169,0.089205,52518.5,0.24,True,24
egernia-local,egernia,Q02,votable,32,2,29569,0.0,492.37,0.066472,0.095762,0.091807,52521.9,0.295,True,24
egernia-local,egernia,Q02,votable,32,3,30167,0.0,502.386,0.062581,0.089926,0.086122,52519.8,0.25,True,24
egernia-local,egernia,Q02,votable,64,1,28934,0.0,481.257,0.127236,0.199517,0.193743,52518.4,0.23,True,24
egernia-local,egernia,Q02,votable,64,2,28812,0.0,479.356,0.13376,0.194138,0.188873,52521.8,0.255,True,24
egernia-local,egernia,Q02,votable,64,3,29099,0.0,484.117,0.11005,0.241608,0.235956,52520.3,0.255,True,24
egernia-local,egernia,Q02,votable,8,1,18337,0.0,305.543,0.025458,0.037473,0.036072,52520.0,0.185,True,24
egernia-local,egernia,Q02,votable,8,2,20436,0.0,340.477,0.022455,0.033434,0.032192,52522.6,0.19,True,24
egernia-local,egernia,Q02,votable,8,3,18318,0.0,305.181,0.025466,0.037131,0.03579,52521.3,0.195,True,24
egernia-local,egernia,Q03,votable,32,1,26048,0.0,432.816,0.050769,0.225651,0.223336,35803.7,0.245,True,24
egernia-local,egernia,Q03,votable,32,2,25566,0.0,424.787,0.0521,0.225054,0.222656,35732.6,0.235,True,24
egernia-local,egernia,Q03,votable,32,3,25527,0.0,424.306,0.052605,0.226098,0.223789,35681.0,0.225,True,24
egernia-local,egernia,Q03,votable,64,1,25954,0.0,430.697,0.123352,0.315628,0.311622,35783.8,0.24,True,24
egernia-local,egernia,Q03,votable,64,2,25300,0.0,420.164,0.147907,0.32749,0.323528,35746.2,0.23,True,24
egernia-local,egernia,Q03,votable,64,3,25718,0.0,427.142,0.131438,0.336897,0.332939,35664.2,0.28,True,24
egernia-local,egernia,Q03,votable,8,1,12648,0.0,210.439,0.02013,0.148309,0.147525,35781.5,0.14,True,24
egernia-local,egernia,Q03,votable,8,2,12269,0.0,204.109,0.02103,0.149331,0.14843,35679.2,0.13,True,24
egernia-local,egernia,Q03,votable,8,3,12636,0.0,210.13,0.019688,0.149177,0.148483,35645.3,0.13,True,24
egernia-local,egernia,Q04,votable,32,1,26344,0.0,438.651,0.071245,0.098284,0.090985,81045.1,0.225,True,24
egernia-local,egernia,Q04,votable,32,2,26199,0.0,436.292,0.072023,0.101054,0.093425,81043.1,0.235,True,24
egernia-local,egernia,Q04,votable,32,3,25891,0.0,430.963,0.071681,0.113131,0.104959,81044.4,0.255,True,24
egernia-local,egernia,Q04,votable,64,1,25510,0.0,424.421,0.138648,0.234566,0.222941,81049.3,0.225,True,24
egernia-local,egernia,Q04,votable,64,2,25373,0.0,421.968,0.149322,0.209331,0.196685,81045.6,0.21,True,24
egernia-local,egernia,Q04,votable,64,3,25458,0.0,423.37,0.139029,0.234011,0.222021,81043.3,0.245,True,24
egernia-local,egernia,Q04,votable,8,1,15624,0.0,260.322,0.030043,0.039199,0.037009,81041.6,0.17,True,24
egernia-local,egernia,Q04,votable,8,2,14770,0.0,246.065,0.031918,0.043259,0.040593,81047.2,0.165,True,24
egernia-local,egernia,Q04,votable,8,3,12527,0.0,208.666,0.039332,0.05471,0.050681,81045.0,0.17,True,24
egernia-local,egernia,Q05,votable,32,1,34802,0.0,579.551,0.058706,0.087321,0.083196,6977.5,0.28,True,24
egernia-local,egernia,Q05,votable,32,2,35516,0.0,591.537,0.052389,0.080151,0.076384,6913.2,0.27,True,24
egernia-local,egernia,Q05,votable,32,3,35651,0.0,593.833,0.049896,0.086604,0.082535,6920.4,0.285,True,24
egernia-local,egernia,Q05,votable,64,1,33578,0.0,558.685,0.094883,0.21095,0.205737,6971.5,0.279,True,24
egernia-local,egernia,Q05,votable,64,2,33499,0.0,557.176,0.114356,0.159552,0.153263,6917.9,0.25,True,24
egernia-local,egernia,Q05,votable,64,3,33455,0.0,556.843,0.114499,0.161212,0.155021,6915.9,0.26,True,24
egernia-local,egernia,Q05,votable,8,1,27407,0.0,456.438,0.015633,0.028363,0.026955,6927.3,0.23,True,24
egernia-local,egernia,Q05,votable,8,2,27237,0.0,453.842,0.01572,0.02849,0.027075,6928.8,0.29,True,24
egernia-local,egernia,Q05,votable,8,3,27973,0.0,466.098,0.017032,0.024476,0.023246,6898.3,0.26,True,24
egernia-local,egernia,Q06,votable,32,1,27078,0.0,450.88,0.06814,0.112584,0.102804,96229.1,0.225,True,24
egernia-local,egernia,Q06,votable,32,2,26213,0.0,436.49,0.076251,0.108604,0.099569,95855.5,0.265,True,24
egernia-local,egernia,Q06,votable,32,3,23818,0.0,396.542,0.083322,0.12681,0.116257,95745.7,0.21,True,24
egernia-local,egernia,Q06,votable,64,1,26257,0.0,436.783,0.143928,0.196392,0.181691,96132.3,0.245,True,24
egernia-local,egernia,Q06,votable,64,2,26655,0.0,443.123,0.107018,0.331015,0.316938,95562.6,0.31,True,24
egernia-local,egernia,Q06,votable,64,3,26307,0.0,437.438,0.145795,0.205311,0.191274,95701.7,0.235,True,24
egernia-local,egernia,Q06,votable,8,1,14663,0.0,244.293,0.031586,0.048703,0.045069,96098.2,0.17,True,24
egernia-local,egernia,Q06,votable,8,2,19049,0.0,317.406,0.024605,0.034546,0.032576,95988.4,0.2,True,24
egernia-local,egernia,Q06,votable,8,3,17180,0.0,286.249,0.026858,0.041176,0.038259,95976.6,0.195,True,24
egernia-local,egernia,Q07,votable,32,1,32374,0.0,539.173,0.056577,0.101643,0.096584,28352.2,0.305,True,24
egernia-local,egernia,Q07,votable,32,2,32537,0.0,541.679,0.044519,0.1271,0.121573,28411.4,0.305,True,24
egernia-local,egernia,Q07,votable,32,3,32890,0.0,547.625,0.057076,0.080945,0.077025,28552.1,0.26,True,24
egernia-local,egernia,Q07,votable,64,1,31142,0.0,517.517,0.117807,0.185118,0.178824,28395.3,0.24,True,24
egernia-local,egernia,Q07,votable,64,2,31181,0.0,518.742,0.110588,0.20128,0.194795,28391.2,0.25,True,24
egernia-local,egernia,Q07,votable,64,3,31057,0.0,516.784,0.120344,0.182345,0.176027,28565.5,0.235,True,24
egernia-local,egernia,Q07,votable,8,1,24200,0.0,403.205,0.019275,0.028449,0.02725,28302.1,0.245,True,24
egernia-local,egernia,Q07,votable,8,2,22695,0.0,378.161,0.019998,0.033119,0.031492,28286.2,0.245,True,24
egernia-local,egernia,Q07,votable,8,3,22655,0.0,377.489,0.020085,0.033171,0.031603,28504.3,0.25,True,24
egernia-local,egernia,Q10,votable,32,1,15644,0.0,260.203,0.120459,0.191587,0.156553,396300.8,0.235,True,24
egernia-local,egernia,Q10,votable,32,2,16130,0.0,268.458,0.108872,0.195927,0.159377,396286.0,0.25,True,24
egernia-local,egernia,Q10,votable,32,3,16007,0.0,266.368,0.119682,0.179432,0.146115,396358.6,0.265,True,24
egernia-local,egernia,Q10,votable,64,1,16240,0.0,269.84,0.237813,0.326106,0.269742,396306.7,0.225,True,24
egernia-local,egernia,Q10,votable,64,2,16214,0.0,269.23,0.233848,0.314935,0.259052,396311.7,0.22,True,24
egernia-local,egernia,Q10,votable,64,3,16188,0.0,268.96,0.239534,0.323884,0.266489,396401.9,0.215,True,24
egernia-local,egernia,Q10,votable,8,1,9321,0.0,155.27,0.050584,0.067202,0.059485,396311.9,0.15,True,24
egernia-local,egernia,Q10,votable,8,2,8171,0.0,136.086,0.061604,0.082553,0.070413,396209.7,0.14,True,24
egernia-local,egernia,Q10,votable,8,3,8465,0.0,140.991,0.055614,0.075954,0.066147,396357.0,0.145,True,24
egernia-local,egernia,Q11,votable,32,1,1958,0.0,32.344,0.95371,1.635536,1.430709,3957555.9,0.16,True,24
egernia-local,egernia,Q11,votable,32,2,1884,0.0,31.018,0.989599,1.776472,1.535273,3956339.0,0.19,True,24
egernia-local,egernia,Q11,votable,32,3,2005,0.0,33.141,0.955573,1.435822,1.182833,3957056.2,0.165,True,24
egernia-local,egernia,Q11,votable,64,1,1910,0.0,31.193,2.016366,3.500998,3.037182,3957198.6,0.185,True,24
egernia-local,egernia,Q11,votable,64,2,1825,0.0,29.465,2.246302,3.342108,3.113547,3956635.8,0.19,True,24
egernia-local,egernia,Q11,votable,64,3,2043,0.0,32.663,1.985036,3.0042,2.593088,3957258.8,0.2,True,24
egernia-local,egernia,Q11,votable,8,1,1457,0.0,24.194,0.326145,0.401611,0.352992,3956911.5,0.115,True,24
egernia-local,egernia,Q11,votable,8,2,1457,0.0,24.165,0.32408,0.410311,0.357818,3956375.3,0.12,True,24
egernia-local,egernia,Q11,votable,8,3,1447,0.0,24.026,0.327477,0.409742,0.353881,3956880.8,0.115,True,24
egernia-local,egernia,Q12,votable,32,1,36308,0.0,604.529,0.050381,0.077835,0.074157,1943.0,0.25,True,24
egernia-local,egernia,Q12,votable,32,2,36094,0.0,601.083,0.053608,0.079955,0.076292,1943.0,0.275,True,24
egernia-local,egernia,Q12,votable,32,3,35557,0.0,592.141,0.055034,0.086912,0.082878,1943.0,0.26,True,24
egernia-local,egernia,Q12,votable,64,1,33854,0.0,563.612,0.112961,0.149979,0.143874,1943.0,0.245,True,24
egernia-local,egernia,Q12,votable,64,2,34144,0.0,568.233,0.109786,0.148263,0.142509,1943.0,0.25,True,24
egernia-local,egernia,Q12,votable,64,3,34155,0.0,568.434,0.105288,0.174909,0.168703,1943.0,0.27,True,24
egernia-local,egernia,Q12,votable,8,1,30326,0.0,505.364,0.015136,0.022561,0.021394,1943.0,0.285,True,24
egernia-local,egernia,Q12,votable,8,2,30226,0.0,503.629,0.015192,0.022533,0.021346,1943.0,0.28,True,24
egernia-local,egernia,Q12,votable,8,3,21461,0.0,357.506,0.021743,0.029097,0.027655,1943.0,0.205,True,24
egernia-local,egernia,Q13,votable,32,1,1906,0.0,31.321,1.001529,1.490807,1.489767,4628.0,0.025,True,24
egernia-local,egernia,Q13,votable,32,2,1893,0.0,31.229,1.019594,1.47141,1.469075,4628.2,0.03,True,24
egernia-local,egernia,Q13,votable,32,3,1901,0.0,31.31,1.015045,1.460671,1.459161,4628.1,0.025,True,24
egernia-local,egernia,Q13,votable,64,1,1921,0.0,31.133,2.014208,2.970551,2.969937,4628.1,0.035,True,24
egernia-local,egernia,Q13,votable,64,2,1919,0.0,30.988,2.046163,2.808938,2.808333,4628.4,0.03,True,24
egernia-local,egernia,Q13,votable,64,3,1926,0.0,31.187,1.95909,2.967911,2.967324,4627.8,0.03,True,24
egernia-local,egernia,Q13,votable,8,1,1779,0.0,29.527,0.266795,0.350955,0.350246,4627.8,0.025,True,24
egernia-local,egernia,Q13,votable,8,2,1766,0.0,29.316,0.279208,0.348988,0.348409,4628.6,0.025,True,24
egernia-local,egernia,Q13,votable,8,3,1769,0.0,29.374,0.275816,0.352473,0.351577,4628.5,0.025,True,24
egernia-local,egernia,mix,votable,32,1,29581,0.0,492.455,0.059621,0.103423,0.092461,58505.4,0.245,True,24
egernia-local,egernia,mix,votable,32,2,28624,0.0,475.95,0.0583,0.134162,0.12316,57975.1,0.24,True,24
egernia-local,egernia,mix,votable,32,3,29359,0.0,488.152,0.058252,0.114712,0.10459,58664.3,0.285,True,24
egernia-local,egernia,mix,votable,64,1,28163,0.0,467.588,0.123814,0.230966,0.220314,58407.6,0.24,True,24
egernia-local,egernia,mix,votable,64,2,28168,0.0,468.236,0.124601,0.22601,0.214466,58100.5,0.245,True,24
egernia-local,egernia,mix,votable,64,3,28002,0.0,465.228,0.128274,0.216725,0.201315,58418.8,0.235,True,24
egernia-local,egernia,mix,votable,8,1,16706,0.0,278.008,0.024478,0.049989,0.045928,58143.5,0.165,True,24
egernia-local,egernia,mix,votable,8,2,18183,0.0,302.956,0.022086,0.047776,0.043704,58135.9,0.22,True,24
egernia-local,egernia,mix,votable,8,3,18759,0.0,312.207,0.021216,0.046384,0.042965,58354.7,0.21,True,24
dachs-local,dachs,Q01,csv,32,1,960,0.0,15.61,2.044201,2.215752,2.215275,978.0,0.02,True,8
dachs-local,dachs,Q01,csv,32,2,960,0.0,15.612,2.052555,2.176194,2.175724,978.0,0.02,True,8
dachs-local,dachs,Q01,csv,32,3,936,0.0,15.172,2.077306,2.250451,2.249978,978.0,0.02,True,8
dachs-local,dachs,Q01,csv,64,1,960,0.0,15.442,4.141048,4.323684,4.323205,978.0,0.025,True,8
dachs-local,dachs,Q01,csv,64,2,960,0.0,15.58,4.122281,4.324864,4.324518,978.0,0.03,True,8
dachs-local,dachs,Q01,csv,64,3,960,0.0,15.388,4.13665,4.327216,4.326779,978.0,0.02,True,8
dachs-local,dachs,Q01,csv,8,1,1017,0.0,16.863,0.483031,0.574327,0.573876,978.0,0.02,True,8
dachs-local,dachs,Q01,csv,8,2,1020,0.0,16.917,0.482955,0.569663,0.569191,978.0,0.015,True,8
dachs-local,dachs,Q01,csv,8,3,1019,0.0,16.902,0.479169,0.573823,0.573326,978.0,0.015,True,8
dachs-local,dachs,Q02,csv,32,1,544,0.0,8.826,3.638622,3.938923,3.93836,37397.4,0.02,True,8
dachs-local,dachs,Q02,csv,32,2,546,0.0,8.771,3.588922,3.895116,3.894539,37414.5,0.015,True,8
dachs-local,dachs,Q02,csv,32,3,554,0.0,8.747,3.604282,3.857916,3.857444,37434.8,0.02,True,8
dachs-local,dachs,Q02,csv,64,1,576,0.0,8.868,7.182121,7.498482,7.498,37399.0,0.02,True,8
dachs-local,dachs,Q02,csv,64,2,576,0.0,8.831,7.238285,7.545952,7.545571,37412.7,0.02,True,8
dachs-local,dachs,Q02,csv,64,3,576,0.0,8.996,7.143601,7.469086,7.468638,37425.6,0.02,True,8
dachs-local,dachs,Q02,csv,8,1,565,0.0,9.305,0.860813,1.05194,1.051472,37402.8,0.015,True,8
dachs-local,dachs,Q02,csv,8,2,561,0.0,9.249,0.855769,1.063527,1.062952,37407.2,0.015,True,8
dachs-local,dachs,Q02,csv,8,3,568,0.0,9.413,0.84362,1.058585,1.058022,37417.2,0.01,True,8
dachs-local,dachs,Q03,csv,32,1,694,0.0,11.082,2.849907,3.088498,3.088021,25893.4,0.02,True,8
dachs-local,dachs,Q03,csv,32,2,691,0.0,11.016,2.880889,3.083291,3.082839,25494.1,0.015,True,8
dachs-local,dachs,Q03,csv,32,3,675,0.0,10.799,2.929749,3.212711,3.212224,24698.1,0.015,True,8
dachs-local,dachs,Q03,csv,64,1,704,0.0,11.064,5.782342,6.025494,6.025017,26068.0,0.025,True,8
dachs-local,dachs,Q03,csv,64,2,704,0.0,11.102,5.765766,6.052021,6.0515,25442.6,0.03,True,8
dachs-local,dachs,Q03,csv,64,3,704,0.0,11.075,5.803759,6.086967,6.08648,24882.3,0.03,True,8
dachs-local,dachs,Q03,csv,8,1,693,0.0,11.496,0.697156,0.848407,0.847896,25542.5,0.015,True,8
dachs-local,dachs,Q03,csv,8,2,698,0.0,11.52,0.699444,0.846978,0.846423,25439.5,0.015,True,8
dachs-local,dachs,Q03,csv,8,3,692,0.0,11.47,0.697586,0.851324,0.850781,24799.6,0.015,True,8
dachs-local,dachs,Q04,csv,32,1,688,0.0,10.988,2.889387,3.085657,3.085218,58459.4,0.015,True,8
dachs-local,dachs,Q04,csv,32,2,680,0.0,10.897,2.912983,3.15397,3.153483,58464.4,0.02,True,8
dachs-local,dachs,Q04,csv,32,3,618,0.0,9.87,2.930397,7.860755,7.860201,58495.2,0.02,True,8
dachs-local,dachs,Q04,csv,64,1,704,0.0,10.961,5.822544,6.107186,6.10654,58459.6,0.025,True,8
dachs-local,dachs,Q04,csv,64,2,704,0.0,10.967,5.835992,6.211509,6.210871,58444.1,0.025,True,8
dachs-local,dachs,Q04,csv,64,3,704,0.0,11.098,5.768695,6.056669,6.05611,58487.0,0.02,True,8
dachs-local,dachs,Q04,csv,8,1,701,0.0,11.619,0.695733,0.83423,0.833636,58465.0,0.02,True,8
dachs-local,dachs,Q04,csv,8,2,696,0.0,11.523,0.694259,0.843523,0.843079,58452.9,0.015,True,8
dachs-local,dachs,Q04,csv,8,3,696,0.0,11.519,0.69355,0.831268,0.830787,58468.3,0.02,True,8
dachs-local,dachs,Q05,csv,32,1,512,0.0,8.168,3.90717,4.221516,4.221027,3811.5,0.015,True,8
dachs-local,dachs,Q05,csv,32,2,512,0.0,8.212,3.885037,4.166507,4.165962,3869.8,0.015,True,8
dachs-local,dachs,Q05,csv,32,3,512,0.0,8.209,3.881144,4.166971,4.166506,3895.5,0.02,True,8
dachs-local,dachs,Q05,csv,64,1,513,0.0,7.871,7.900968,8.230407,8.229898,3798.0,0.02,True,8
dachs-local,dachs,Q05,csv,64,2,513,0.0,7.765,7.8339,8.197012,8.196544,3594.5,0.02,True,8
dachs-local,dachs,Q05,csv,64,3,512,0.0,8.177,7.827872,8.233044,8.232445,3837.1,0.02,True,8
dachs-local,dachs,Q05,csv,8,1,477,0.0,7.832,0.997278,1.301612,1.301112,3628.1,0.015,True,8
dachs-local,dachs,Q05,csv,8,2,476,0.0,7.813,1.002219,1.233186,1.23274,3820.2,0.015,True,8
dachs-local,dachs,Q05,csv,8,3,473,0.0,7.79,1.010892,1.28454,1.283777,3751.2,0.01,True,8
dachs-local,dachs,Q06,csv,32,1,499,0.0,7.792,4.035321,4.337303,4.336916,71155.8,0.015,True,8
dachs-local,dachs,Q06,csv,32,2,505,0.0,7.948,3.972493,4.365509,4.364615,70606.0,0.015,True,8
dachs-local,dachs,Q06,csv,32,3,503,0.0,7.925,3.98337,4.326786,4.326324,68468.0,0.015,True,8
dachs-local,dachs,Q06,csv,64,1,513,0.0,7.612,8.070472,8.447297,8.446738,71286.7,0.025,True,8
dachs-local,dachs,Q06,csv,64,2,514,0.0,7.608,7.903733,8.251233,8.250042,70219.5,0.02,True,8
dachs-local,dachs,Q06,csv,64,3,520,0.0,7.679,7.936631,8.368186,8.367591,68727.3,0.02,True,8
dachs-local,dachs,Q06,csv,8,1,471,0.0,7.729,1.009832,1.288308,1.287687,70951.3,0.01,True,8
dachs-local,dachs,Q06,csv,8,2,467,0.0,7.684,1.019914,1.301493,1.301064,71376.5,0.015,True,8
dachs-local,dachs,Q06,csv,8,3,473,0.0,7.802,1.012336,1.271804,1.271389,67762.1,0.01,True,8
dachs-local,dachs,Q07,csv,32,1,480,0.0,7.729,4.127718,4.451544,4.45108,19622.9,0.015,True,8
dachs-local,dachs,Q07,csv,32,2,480,0.0,7.566,4.185885,4.541243,4.540828,20976.7,0.015,True,8
dachs-local,dachs,Q07,csv,32,3,480,0.0,7.679,4.125238,4.479378,4.478878,19377.0,0.02,True,8
dachs-local,dachs,Q07,csv,64,1,512,0.0,7.856,8.144657,8.675913,8.675426,19303.9,0.02,True,8
dachs-local,dachs,Q07,csv,64,2,512,0.0,7.673,8.320115,8.71626,8.715753,20484.9,0.02,True,8
dachs-local,dachs,Q07,csv,64,3,512,0.0,7.655,8.363874,8.702032,8.701487,19493.3,0.02,True,8
dachs-local,dachs,Q07,csv,8,1,454,0.0,7.475,1.048809,1.322113,1.321572,19259.5,0.01,True,8
dachs-local,dachs,Q07,csv,8,2,454,0.0,7.523,1.045571,1.316622,1.316106,21221.1,0.015,True,8
dachs-local,dachs,Q07,csv,8,3,458,0.0,7.528,1.044266,1.310071,1.30958,19996.0,0.015,True,8
dachs-local,dachs,Q10,csv,32,1,616,0.0,9.827,3.197007,3.457991,3.457236,290667.1,0.02,True,8
dachs-local,dachs,Q10,csv,32,2,609,0.0,9.84,3.227547,3.469831,3.468431,290630.2,0.025,True,8
dachs-local,dachs,Q10,csv,32,3,609,0.0,9.858,3.231716,3.479674,3.475931,290574.8,0.025,True,8
dachs-local,dachs,Q10,csv,64,1,640,0.0,9.966,6.42112,6.751395,6.749251,290590.7,0.03,True,8
