target,tier,query_class,response_format,concurrency,repetition,requests,rps,window_seconds,coverage,cpu_seconds,cpu_cores,cpu_seconds_per_request,mem_mean_bytes,mem_peak_bytes,api_workers
dachs-local,8,Q12,csv,32,2,512,8.109,65.570211,0.922097,435.169049,6.636688,0.84994,1249390276.923077,1306472448,
dachs-local,8,Q12,csv,32,3,512,8.133,65.357643,0.924894,430.507581,6.586951,0.840835,1252049211.076923,1347530752,
dachs-local,8,Q12,csv,64,1,535,7.9,68.767298,0.952446,450.224234,6.547069,0.841541,1256562395.428571,1300295680,
dachs-local,8,Q12,csv,64,2,517,7.844,68.111806,0.961528,449.61701,6.601161,0.869665,1236222829.714286,1310527488,
dachs-local,8,Q12,csv,64,3,513,7.635,68.369578,0.884207,450.70452,6.592179,0.878566,1264168960.0,1314414592,
dachs-local,8,Q12,csv,8,1,485,7.955,61.224093,0.904557,383.254296,6.259861,0.790215,1268539392.0,1313640448,
dachs-local,8,Q12,csv,8,2,472,7.803,61.144502,0.905839,375.990298,6.149209,0.79659,1249149269.333333,1302958080,
dachs-local,8,Q12,csv,8,3,482,7.928,61.041669,0.907224,381.487348,6.249622,0.791468,1251978581.333333,1331929088,
dachs-local,8,Q13,csv,32,1,594,9.411,63.866959,0.946717,346.994501,5.433083,0.584166,1120532322.461539,1146228736,
dachs-local,8,Q13,csv,32,2,590,9.374,64.29546,0.940282,349.919764,5.442371,0.593084,1117500967.384615,1133490176,
dachs-local,8,Q13,csv,32,3,588,9.38,63.799083,0.947483,342.402335,5.366885,0.582317,1120256000.0,1134587904,
dachs-local,8,Q13,csv,64,1,626,9.444,69.792846,0.938197,380.873565,5.457201,0.608424,1118863945.142857,1125560320,
dachs-local,8,Q13,csv,64,2,631,9.492,70.12307,0.934116,384.600854,5.484655,0.60951,1121262153.142857,1127931904,
dachs-local,8,Q13,csv,64,3,628,9.446,69.837947,0.937724,379.142565,5.42889,0.60373,1122782354.285714,1139085312,
dachs-local,8,Q13,csv,8,1,596,9.835,60.962479,0.908908,335.527703,5.50384,0.562966,1122023424.0,1141964800,
dachs-local,8,Q13,csv,8,2,600,9.905,61.113267,0.906424,337.723159,5.526184,0.562872,1119000234.666667,1125896192,
dachs-local,8,Q13,csv,8,3,599,9.884,60.980739,0.908278,334.025283,5.477554,0.557638,1117949952.0,1124175872,
dachs-local,8,mix,csv,32,1,547,8.567,64.598411,0.935571,297.344835,4.602974,0.543592,1148431438.769231,1276628992,
dachs-local,8,mix,csv,32,2,558,8.763,63.906766,0.866857,311.974077,4.881707,0.559093,1148337493.333333,1221693440,
dachs-local,8,mix,csv,32,3,579,9.18,64.232147,0.940758,307.730041,4.790904,0.531485,1142213080.615385,1178476544,
dachs-local,8,mix,csv,64,1,587,8.825,68.116028,0.887572,324.983353,4.771026,0.553634,1168828888.615385,1211109376,
dachs-local,8,mix,csv,64,2,583,8.826,66.47975,0.984793,327.435507,4.925342,0.561639,1155924553.142857,1194385408,
dachs-local,8,mix,csv,64,3,587,8.876,68.058959,0.888015,323.207676,4.748937,0.550609,1150539303.384615,1243758592,
dachs-local,8,mix,csv,8,1,568,9.376,61.590658,0.899414,298.475307,4.846113,0.525485,1155710634.666667,1217818624,
dachs-local,8,mix,csv,8,2,563,9.308,61.030745,0.907297,306.050593,5.014695,0.543607,1160252416.0,1273335808,
dachs-local,8,mix,csv,8,3,576,9.481,61.349,0.902546,286.812222,4.675092,0.497938,1135389354.666667,1199718400,
dachs-local,8,Q01,votable,32,1,863,14.032,62.408358,0.967797,110.578714,1.771857,0.128133,783707844.923077,790413312,
dachs-local,8,Q01,votable,32,2,936,15.122,61.972586,0.893647,119.999459,1.936331,0.128205,788200448.0,796209152,
dachs-local,8,Q01,votable,32,3,930,15.021,62.103827,0.891393,119.923355,1.931014,0.12895,790549162.666667,796745728,
dachs-local,8,Q01,votable,64,1,959,15.017,66.221017,0.911863,128.190933,1.935804,0.133671,797876854.153846,800919552,
dachs-local,8,Q01,votable,64,2,960,15.084,66.057323,0.914365,126.941872,1.921693,0.132231,802586939.076923,806248448,
dachs-local,8,Q01,votable,64,3,960,15.164,65.978385,0.91532,126.847493,1.922561,0.132133,808994973.538462,814780416,
dachs-local,8,Q01,votable,8,1,1034,17.164,60.447225,0.915657,120.754927,1.997692,0.116784,778808320.0,781193216,
dachs-local,8,Q01,votable,8,2,1014,16.804,60.411583,0.916205,120.639296,1.996956,0.118974,779045546.666667,783106048,
dachs-local,8,Q01,votable,8,3,1013,16.795,60.449988,0.915423,119.336307,1.974133,0.117805,780118357.333333,783003648,
dachs-local,8,Q02,votable,32,1,546,8.628,63.778838,0.94777,323.89555,5.078417,0.593215,819616216.615385,826736640,
dachs-local,8,Q02,votable,32,2,544,8.635,65.022825,0.930092,327.628306,5.038666,0.602258,823961442.461538,842313728,
dachs-local,8,Q02,votable,32,3,545,8.676,63.601063,0.87119,325.519284,5.118142,0.597283,820309333.333333,827428864,
dachs-local,8,Q02,votable,64,1,576,8.793,69.583805,0.941435,355.557156,5.109769,0.617287,832032768.0,841404416,
dachs-local,8,Q02,votable,64,2,576,8.835,70.197755,0.933667,358.792607,5.111169,0.622904,838704274.285714,847720448,
dachs-local,8,Q02,votable,64,3,576,8.825,70.242895,0.932672,358.770085,5.107564,0.622865,837270089.142857,846426112,
dachs-local,8,Q02,votable,8,1,557,9.203,60.756109,0.912002,319.354946,5.256343,0.573348,811267072.0,825393152,
dachs-local,8,Q02,votable,8,2,562,9.267,60.699564,0.996048,320.820803,5.285389,0.570856,814291416.615385,820928512,
dachs-local,8,Q02,votable,8,3,551,9.098,60.745423,0.911903,317.17386,5.221362,0.575633,812660394.666667,827338752,
dachs-local,8,Q03,votable,32,1,672,10.713,64.407045,0.937613,132.552001,2.058036,0.19725,825565499.076923,831418368,
dachs-local,8,Q03,votable,32,2,672,10.916,62.679272,0.883188,133.99314,2.137758,0.199395,829148501.333333,838725632,
dachs-local,8,Q03,votable,32,3,671,10.827,63.300888,0.874545,139.179134,2.198692,0.20742,828064085.333333,833146880,
dachs-local,8,Q03,votable,64,1,704,10.92,67.729428,0.966165,139.949674,2.066305,0.198792,827996745.142857,836513792,
dachs-local,8,Q03,votable,64,2,703,10.674,69.606193,0.940271,149.118789,2.142321,0.212118,829429760.0,836112384,
dachs-local,8,Q03,votable,64,3,701,10.746,68.481196,0.881699,148.723427,2.171741,0.212159,829991384.615385,837517312,
dachs-local,8,Q03,votable,8,1,690,11.388,60.910001,0.908656,129.957002,2.133591,0.188343,826171050.666667,832450560,
dachs-local,8,Q03,votable,8,2,685,11.366,60.338142,0.917198,129.449438,2.1454,0.188977,822263808.0,828055552,
dachs-local,8,Q03,votable,8,3,683,11.312,60.512925,0.914586,133.396521,2.20443,0.19531,822234794.666667,825233408,
dachs-local,8,Q04,votable,32,1,674,10.843,63.5308,0.950663,116.980735,1.841323,0.173562,821058323.692308,824987648,
dachs-local,8,Q04,votable,32,2,679,10.804,63.398956,0.952545,117.767644,1.857564,0.173443,824248477.538462,830218240,
dachs-local,8,Q04,votable,32,3,678,10.814,63.043666,0.957903,117.412545,1.8624,0.173175,824632556.307692,828887040,
dachs-local,8,Q04,votable,64,1,704,11.064,67.309168,0.972045,124.908487,1.855743,0.177427,834851108.571429,842977280,
dachs-local,8,Q04,votable,64,2,704,11.097,67.256759,0.897852,125.04302,1.859189,0.177618,834832541.538462,839303168,
dachs-local,8,Q04,votable,64,3,704,10.911,67.662047,0.966648,125.41289,1.853519,0.178143,834699264.0,838311936,
dachs-local,8,Q04,votable,8,1,695,11.456,60.690374,0.911653,111.902706,1.84383,0.161011,812973056.0,818143232,
dachs-local,8,Q04,votable,8,2,699,11.556,60.664632,0.91234,111.039332,1.83038,0.158855,813121877.333333,815849472,
dachs-local,8,Q04,votable,8,3,689,11.421,60.7713,0.993507,111.537092,1.835358,0.161883,813711044.923077,816959488,
dachs-local,8,Q05,votable,32,1,507,7.951,65.775444,0.919068,425.875554,6.474689,0.839991,950958552.615385,1017208832,
dachs-local,8,Q05,votable,32,2,512,8.036,65.534871,0.922712,430.252898,6.565251,0.840338,981137565.538462,1027837952,
dachs-local,8,Q05,votable,32,3,500,7.909,65.101427,0.928946,421.989575,6.482033,0.843979,971960320.0,1049608192,
dachs-local,8,Q05,votable,64,1,516,7.65,67.967135,0.96361,439.339168,6.463994,0.851432,974663972.571429,1050161152,
dachs-local,8,Q05,votable,64,2,513,7.637,69.210467,0.946093,450.48495,6.508914,0.878138,969593124.571429,1026322432,
dachs-local,8,Q05,votable,64,3,513,7.596,68.289992,0.958988,445.927427,6.529909,0.869254,981171053.714286,1059471360,
dachs-local,8,Q05,votable,8,1,471,7.764,61.15619,0.905535,374.285758,6.120161,0.794662,955332949.333333,1021546496,
dachs-local,8,Q05,votable,8,2,474,7.769,61.383137,0.984193,376.309241,6.130499,0.793901,956647266.461538,1037062144,
dachs-local,8,Q05,votable,8,3,475,7.854,61.177475,0.905236,378.998598,6.195068,0.797892,965928277.333333,1044676608,
dachs-local,8,Q06,votable,32,1,498,7.828,64.653668,0.934714,413.154664,6.390274,0.829628,965898240.0,1025675264,
dachs-local,8,Q06,votable,32,2,484,7.563,64.175227,0.941923,404.169889,6.297911,0.835062,965350636.307692,1054334976,
dachs-local,8,Q06,votable,32,3,493,7.736,64.73224,0.934143,412.416047,6.371107,0.836544,994952743.384615,1068838912,
dachs-local,8,Q06,votable,64,1,512,7.818,71.183321,0.920122,449.282233,6.311622,0.877504,981098788.571429,1044774912,
dachs-local,8,Q06,votable,64,2,512,8.037,68.797547,0.878799,440.627919,6.404704,0.860601,962088644.923077,999182336,
dachs-local,8,Q06,votable,64,3,514,7.749,67.458241,0.896007,428.903304,6.358056,0.834442,980387052.307692,1048010752,
dachs-local,8,Q06,votable,8,1,466,7.712,61.343485,0.90299,373.082953,6.081868,0.800607,952420010.666667,1003331584,
dachs-local,8,Q06,votable,8,2,473,7.8,61.026413,0.9076,372.918797,6.110777,0.788412,959975082.666667,1037377536,
dachs-local,8,Q06,votable,8,3,465,7.654,61.51244,0.900446,368.345958,5.988154,0.792142,967252992.0,1022959616,
dachs-local,8,Q07,votable,32,1,480,7.621,65.05565,0.929181,419.719425,6.451698,0.874415,974414454.153846,1027497984,
dachs-local,8,Q07,votable,32,2,480,7.665,64.226735,0.941346,414.685275,6.456583,0.863928,967786496.0,1005064192,
dachs-local,8,Q07,votable,32,3,480,7.724,64.548131,0.936408,418.719611,6.486936,0.872333,976931288.615385,1054294016,
dachs-local,8,Q07,votable,64,1,512,7.744,71.770406,0.982633,466.535183,6.500384,0.911202,976400657.066667,1018363904,
dachs-local,8,Q07,votable,64,2,511,7.489,73.831559,0.954963,472.074922,6.393945,0.923826,967348770.133333,1023844352,
dachs-local,8,Q07,votable,64,3,512,7.565,70.676564,0.926509,449.504312,6.360019,0.877938,975537298.285714,1056673792,
dachs-local,8,Q07,votable,8,1,450,7.388,61.441666,0.983489,373.109847,6.072587,0.829133,943469489.230769,1013690368,
dachs-local,8,Q07,votable,8,2,456,7.498,61.535172,0.900193,380.521958,6.183812,0.834478,987631274.666667,1054466048,
dachs-local,8,Q07,votable,8,3,451,7.42,61.223122,0.904688,374.370576,6.114856,0.83009,965812906.666667,1032708096,
dachs-local,8,Q10,votable,32,1,628,9.986,64.184718,0.941202,119.055205,1.854884,0.189578,852063153.230769,857661440,
dachs-local,8,Q10,votable,32,2,632,10.002,64.373277,0.938302,119.280519,1.852951,0.188735,850459096.615385,855748608,
dachs-local,8,Q10,votable,32,3,623,9.919,63.112409,0.957077,116.868191,1.851747,0.187589,850201678.769231,854470656,
dachs-local,8,Q10,votable,64,1,640,10.049,68.193607,0.959211,126.995664,1.862281,0.198431,849960960.0,855588864,
dachs-local,8,Q10,votable,64,2,640,10.115,67.616974,0.967829,124.266941,1.837807,0.194167,853227520.0,857821184,
dachs-local,8,Q10,votable,64,3,640,10.023,67.968143,0.962543,125.590959,1.847792,0.196236,851748278.857143,855531520,
dachs-local,8,Q10,votable,8,1,619,10.258,60.477967,0.914914,107.795815,1.782398,0.174145,840243200.0,843853824,
dachs-local,8,Q10,votable,8,2,626,10.352,60.700854,0.911934,109.208294,1.799123,0.174454,843250005.333333,846790656,
dachs-local,8,Q10,votable,8,3,633,10.509,60.241971,0.918778,109.796801,1.822596,0.173455,846772224.0,849801216,
dachs-local,8,Q11,votable,32,1,292,4.534,67.86235,0.964191,110.491454,1.62817,0.378395,1102229211.428571,1167720448,
dachs-local,8,Q11,votable,32,2,296,4.413,67.088384,0.975841,109.313676,1.629398,0.369303,1138093202.285714,1176453120,
dachs-local,8,Q11,votable,32,3,289,4.396,66.056127,0.914278,108.085753,1.636271,0.373999,1139093819.076923,1195749376,
dachs-local,8,Q11,votable,64,1,276,4.418,62.481369,0.967312,102.253,1.636536,0.370482,1220015970.461539,1356414976,
dachs-local,8,Q11,votable,64,2,287,3.911,73.395828,0.891697,119.183496,1.623846,0.415274,1191354075.428571,1307959296,
dachs-local,8,Q11,votable,64,3,323,4.387,73.655104,0.957133,118.893861,1.614197,0.368092,1219791803.733333,1337511936,
dachs-local,8,Q11,votable,8,1,257,4.198,61.219544,0.903945,93.017804,1.519414,0.361937,999589205.333333,1029406720,
dachs-local,8,Q11,votable,8,2,258,4.153,62.124929,0.97172,93.783944,1.509602,0.363504,1026524081.230769,1058250752,
dachs-local,8,Q11,votable,8,3,261,4.334,60.229228,0.918798,93.138348,1.546398,0.356852,1021563221.333333,1055010816,
dachs-local,8,Q12,votable,32,1,507,7.917,65.868249,0.917689,428.265422,6.501849,0.844705,1214565454.769231,1298083840,
dachs-local,8,Q12,votable,32,2,510,7.976,66.285737,0.911906,432.382152,6.523004,0.847808,1209221435.076923,1264496640,
dachs-local,8,Q12,votable,32,3,512,8.155,65.017319,0.929743,428.027101,6.583278,0.83599,1223476775.384615,1311174656,
dachs-local,8,Q12,votable,64,1,513,7.988,68.437631,0.957008,446.833108,6.529056,0.87102,1207108754.285714,1275191296,
dachs-local,8,Q12,votable,64,2,519,7.671,68.192977,0.886413,443.87989,6.509173,0.85526,1198511025.230769,1277833216,
dachs-local,8,Q12,votable,64,3,513,7.722,69.103545,0.947654,447.58093,6.47696,0.872477,1220317769.142857,1265475584,
dachs-local,8,Q12,votable,8,1,478,7.882,61.415881,0.901726,379.118974,6.17298,0.793136,1239561557.333333,1285996544,
dachs-local,8,Q12,votable,8,2,471,7.748,61.310107,0.90363,375.413217,6.123186,0.797056,1217382741.333333,1298489344,
dachs-local,8,Q12,votable,8,3,470,7.741,61.21321,0.904814,373.908861,6.108303,0.795551,1205729280.0,1291145216,
dachs-local,8,Q13,votable,32,1,598,9.459,64.075044,0.864681,351.819801,5.490746,0.588327,1091447466.666667,1100382208,
dachs-local,8,Q13,votable,32,2,588,9.319,63.496143,0.951887,344.310013,5.422534,0.585561,1090717853.538461,1104072704,
dachs-local,8,Q13,votable,32,3,587,9.323,63.85791,0.946326,342.803662,5.368226,0.583993,1085873545.846154,1092710400,
dachs-local,8,Q13,votable,64,1,600,8.979,68.211838,0.959992,369.949227,5.423534,0.616582,1091216822.857143,1103949824,
dachs-local,8,Q13,votable,64,2,598,8.962,68.354097,0.958016,372.952414,5.456182,0.623666,1091619401.142857,1101393920,
dachs-local,8,Q13,votable,64,3,604,9.129,68.418791,0.957248,369.386689,5.398907,0.611567,1093529014.857143,1106575360,
dachs-local,8,Q13,votable,8,1,599,9.867,60.9904,0.908342,337.384772,5.531768,0.563247,1089166677.333333,1099522048,
dachs-local,8,Q13,votable,8,2,595,9.785,60.959872,0.90863,336.094596,5.513374,0.564865,1087320405.333333,1103335424,
dachs-local,8,Q13,votable,8,3,590,9.711,60.868031,0.909965,329.974128,5.42114,0.559278,1088144725.333333,1100595200,
dachs-local,8,mix,votable,32,1,577,9.179,63.823376,0.868049,307.763193,4.822108,0.533385,840870570.666667,883429376,
dachs-local,8,mix,votable,32,2,580,9.127,63.668228,0.949495,322.291331,5.062043,0.555675,867284204.307692,907153408,
dachs-local,8,mix,votable,32,3,578,9.179,63.733014,0.948165,304.496013,4.777681,0.52681,829280571.076923,896524288,
dachs-local,8,mix,votable,64,1,613,9.242,68.045596,0.888527,331.694934,4.874598,0.541101,869924233.846154,928931840,
dachs-local,8,mix,votable,64,2,580,8.667,68.515402,0.955828,338.77527,4.944513,0.584095,858186898.285714,938643456,
dachs-local,8,mix,votable,64,3,596,8.98,68.017066,0.962469,325.318933,4.782902,0.545837,852858294.857143,943575040,
dachs-local,8,mix,votable,8,1,583,9.626,61.520584,0.982245,302.353139,4.914666,0.518616,833082289.230769,883650560,
dachs-local,8,mix,votable,8,2,574,9.429,61.451716,0.900981,315.711833,5.137559,0.550021,831497216.0,878546944,
dachs-local,8,mix,votable,8,3,590,9.714,61.194043,0.904953,290.554635,4.748087,0.492465,824419328.0,878968832,
egernia-local,8,Q01,csv,32,1,10499,174.589,60.152673,0.923986,84.469242,1.404248,0.008045,1644835840.0,1657982976,1
egernia-local,8,Q01,csv,32,2,10513,174.849,60.17836,0.923471,84.619523,1.406145,0.008049,1643932672.0,1644941312,1
egernia-local,8,Q01,csv,32,3,10455,173.912,60.136297,0.924294,84.665171,1.407888,0.008098,1643982848.0,1644703744,1
egernia-local,8,Q01,csv,64,1,9896,164.169,60.303399,0.921553,83.729543,1.388471,0.008461,1634974037.333333,1645076480,1
egernia-local,8,Q01,csv,64,2,9863,163.684,60.311538,0.921421,83.170019,1.379007,0.008433,1613290496.0,1621225472,1
egernia-local,8,Q01,csv,64,3,9810,162.755,60.291136,0.921811,83.692088,1.388133,0.008531,1601409024.0,1620258816,1
egernia-local,8,Q01,csv,8,1,11544,192.291,60.052503,0.925512,85.906459,1.430523,0.007442,1641803093.333333,1642672128,1
egernia-local,8,Q01,csv,8,2,11504,191.623,60.068852,0.925208,85.749314,1.427517,0.007454,1642104490.666667,1642729472,1
egernia-local,8,Q01,csv,8,3,11468,191.071,60.073658,0.925173,85.549898,1.424083,0.00746,1642422272.0,1644081152,1
egernia-local,8,Q02,csv,32,1,8442,140.235,60.222059,0.923095,173.135199,2.874947,0.020509,1593529685.333333,1605640192,1
egernia-local,8,Q02,csv,32,2,8454,140.536,60.162613,0.923734,172.774697,2.871795,0.020437,1593048746.666667,1601146880,1
egernia-local,8,Q02,csv,32,3,8456,140.607,60.20477,0.923043,172.567678,2.866346,0.020408,1591983104.0,1592909824,1
egernia-local,8,Q02,csv,64,1,7993,132.622,60.358865,0.921192,166.826003,2.763902,0.020872,1594161493.333333,1602752512,1
egernia-local,8,Q02,csv,64,2,8017,132.85,60.478923,0.918983,167.055974,2.762218,0.020838,1593388032.0,1598947328,1
egernia-local,8,Q02,csv,64,3,8016,132.871,60.407391,0.920231,166.78667,2.761031,0.020807,1593021098.666667,1595293696,1
egernia-local,8,Q02,csv,8,1,9086,151.354,60.061329,0.925404,181.352065,3.019448,0.01996,1611233621.333333,1615843328,1
egernia-local,8,Q02,csv,8,2,9152,152.416,60.064537,0.925241,179.543698,2.98918,0.019618,1593970688.0,1596915712,1
egernia-local,8,Q02,csv,8,3,9124,151.939,60.056037,0.841222,181.718638,3.025818,0.019917,1590026612.363636,1591291904,1
egernia-local,8,Q03,csv,32,1,7821,129.819,60.245337,0.922725,288.65149,4.791267,0.036907,1595714901.333333,1596243968,1
egernia-local,8,Q03,csv,32,2,7743,128.417,60.424204,0.919944,290.414353,4.806259,0.037507,1596193450.666667,1600528384,1
egernia-local,8,Q03,csv,32,3,7680,127.414,60.406825,0.919902,295.211625,4.887057,0.038439,1595933696.0,1596735488,1
egernia-local,8,Q03,csv,64,1,7435,123.0,60.528996,0.918216,275.057966,4.544235,0.036995,1596599637.333333,1597222912,1
egernia-local,8,Q03,csv,64,2,7473,123.702,60.495668,0.918783,278.912608,4.610456,0.037323,1600259072.0,1610907648,1
egernia-local,8,Q03,csv,64,3,7306,120.846,60.504125,0.918845,282.76075,4.673413,0.038703,1597611349.333333,1605103616,1
egernia-local,8,Q03,csv,8,1,8297,137.955,60.193488,0.839761,299.9969,4.983876,0.036157,1593843339.636364,1594716160,1
egernia-local,8,Q03,csv,8,2,8352,138.902,60.282265,0.921917,299.492663,4.968172,0.035859,1596037120.0,1608065024,1
egernia-local,8,Q03,csv,8,3,8212,136.534,60.211287,0.923154,307.370602,5.104867,0.037429,1595132586.666667,1602342912,1
egernia-local,8,Q04,csv,32,1,7652,127.13,60.243344,0.83858,203.721104,3.381637,0.026623,1599414644.363636,1600241664,1
egernia-local,8,Q04,csv,32,2,7646,127.023,60.235145,0.922885,203.485771,3.37819,0.026613,1600250538.666667,1602437120,1
egernia-local,8,Q04,csv,32,3,7659,127.241,60.233938,0.922783,202.994148,3.370096,0.026504,1599925589.333333,1600561152,1
egernia-local,8,Q04,csv,64,1,7290,120.772,60.425217,0.919807,196.114404,3.245572,0.026902,1601671850.666667,1613111296,1
egernia-local,8,Q04,csv,64,2,7304,120.992,60.483959,0.918821,196.667185,3.251559,0.026926,1600735573.333333,1601159168,1
egernia-local,8,Q04,csv,64,3,7318,121.224,60.404153,0.919925,196.956589,3.260647,0.026914,1600916138.666667,1601413120,1
egernia-local,8,Q04,csv,8,1,7911,131.751,60.064502,0.925635,210.76837,3.509034,0.026642,1597732181.333333,1599741952,1
egernia-local,8,Q04,csv,8,2,7906,131.649,60.089527,0.925158,210.028487,3.495259,0.026566,1597552298.666667,1598205952,1
egernia-local,8,Q04,csv,8,3,7923,131.951,60.088243,0.924989,210.5645,3.504255,0.026576,1597784405.333333,1598427136,1
egernia-local,8,Q05,csv,32,1,9609,159.791,60.177895,0.923517,118.107287,1.962636,0.012291,1605555541.333333,1606184960,1
egernia-local,8,Q05,csv,32,2,9601,159.675,60.168865,0.923664,117.660332,1.955502,0.012255,1606021461.333333,1606991872,1
egernia-local,8,Q05,csv,32,3,9580,159.308,60.176064,0.92344,117.518352,1.952909,0.012267,1607194965.333333,1620439040,1
egernia-local,8,Q05,csv,64,1,8984,149.093,60.327892,0.921124,114.267633,1.894109,0.012719,1607382357.333333,1614606336,1
egernia-local,8,Q05,csv,64,2,8996,149.173,60.419649,0.919825,114.628807,1.897211,0.012742,1606758058.666667,1607876608,1
egernia-local,8,Q05,csv,64,3,8966,148.81,60.272858,0.921937,113.843165,1.888797,0.012697,1606927701.333333,1607389184,1
egernia-local,8,Q05,csv,8,1,10686,178.032,60.052249,0.925536,122.044808,2.03231,0.011421,1603888469.333333,1604521984,1
egernia-local,8,Q05,csv,8,2,10653,177.471,60.093311,0.92484,121.963011,2.029561,0.011449,1603940010.666667,1604485120,1
egernia-local,8,Q05,csv,8,3,10682,177.969,60.049847,0.925697,122.239868,2.03564,0.011444,1604298069.333333,1605070848,1
egernia-local,8,Q06,csv,32,1,7799,129.594,60.246948,0.922603,172.322602,2.860271,0.022095,1607387818.666667,1607901184,1
egernia-local,8,Q06,csv,32,2,7731,128.432,60.258848,0.922372,172.28114,2.859018,0.022284,1603665578.666667,1604947968,1
egernia-local,8,Q06,csv,32,3,7596,126.271,60.202222,0.923253,171.450874,2.847916,0.022571,1600723968.0,1609490432,1
egernia-local,8,Q06,csv,64,1,7313,121.115,60.431951,0.919452,166.230355,2.750703,0.022731,1598493354.666667,1599569920,1
egernia-local,8,Q06,csv,64,2,7389,122.464,60.397073,0.920399,167.263139,2.769391,0.022637,1596471296.0,1599229952,1
egernia-local,8,Q06,csv,64,3,7362,122.031,60.462406,0.91908,166.274906,2.750054,0.022586,1594385408.0,1595310080,1
egernia-local,8,Q06,csv,8,1,8415,140.129,60.06128,0.925761,181.759817,3.026239,0.0216,1605804373.333333,1606754304,1
egernia-local,8,Q06,csv,8,2,8394,139.814,60.095517,0.924865,181.262852,3.016246,0.021594,1607994709.333333,1619730432,1
egernia-local,8,Q06,csv,8,3,8400,139.934,60.049866,0.925673,181.29208,3.019026,0.021582,1606431402.666667,1613463552,1
egernia-local,8,Q07,csv,32,1,9044,150.356,60.179449,0.923718,143.462263,2.383908,0.015863,1597009578.666667,1608192000,1
egernia-local,8,Q07,csv,32,2,9030,150.143,60.201281,0.839298,142.810058,2.37221,0.015815,1594802920.727273,1595629568,1
egernia-local,8,Q07,csv,32,3,9035,150.285,60.132493,0.924213,143.312101,2.383272,0.015862,1595565738.666667,1597009920,1
egernia-local,8,Q07,csv,64,1,8520,141.059,60.424201,0.836161,139.045957,2.301163,0.01632,1595733829.818182,1596297216,1
egernia-local,8,Q07,csv,64,2,8480,140.61,60.358813,0.92084,138.005761,2.286423,0.016274,1595917994.666667,1596383232,1
egernia-local,8,Q07,csv,64,3,8514,141.188,60.334944,0.921279,137.690196,2.282097,0.016172,1596084906.666667,1596424192,1
egernia-local,8,Q07,csv,8,1,9959,165.897,60.091995,0.924948,150.060876,2.497186,0.015068,1593078101.333333,1593999360,1
egernia-local,8,Q07,csv,8,2,9914,165.193,60.031885,0.925837,149.503708,2.490405,0.01508,1593037482.666667,1593815040,1
egernia-local,8,Q07,csv,8,3,9873,164.493,60.021808,0.926037,149.123102,2.484482,0.015104,1593337856.0,1594056704,1
egernia-local,8,Q10,csv,32,1,5083,84.327,60.359516,0.920886,225.286408,3.732409,0.044322,1598871210.666667,1611497472,1
egernia-local,8,Q10,csv,32,2,5101,84.621,60.348591,0.920768,226.008806,3.745055,0.044307,1598671189.333333,1606402048,1
egernia-local,8,Q10,csv,32,3,5060,83.905,60.430704,0.919891,224.463808,3.7144,0.04436,1598075562.666667,1598902272,1
egernia-local,8,Q10,csv,64,1,4852,80.199,60.631922,0.916792,215.973301,3.56204,0.044512,1599784960.0,1600397312,1
egernia-local,8,Q10,csv,64,2,4827,79.722,60.619317,0.91684,216.720516,3.575107,0.044898,1600538624.0,1606967296,1
egernia-local,8,Q10,csv,64,3,4835,79.909,60.693779,0.915627,216.918845,3.573988,0.044864,1600050517.333333,1600700416,1
egernia-local,8,Q10,csv,8,1,5278,87.894,60.129169,0.924337,237.864597,3.955894,0.045067,1594979669.333333,1596084224,1
egernia-local,8,Q10,csv,8,2,5281,87.902,60.13828,0.924101,239.201622,3.977527,0.045295,1596637866.666667,1606316032,1
egernia-local,8,Q10,csv,8,3,5306,88.411,60.021471,0.925746,238.895168,3.980162,0.045024,1595514538.666667,1596125184,1
egernia-local,8,Q11,csv,32,1,1010,16.465,61.617423,0.902257,352.714942,5.724273,0.349223,1666212181.333333,1687748608,1
egernia-local,8,Q11,csv,32,2,1014,16.548,61.457342,0.904626,350.157126,5.697564,0.345323,1665759914.666667,1675173888,1
egernia-local,8,Q11,csv,32,3,1012,16.547,61.204134,0.990597,348.397462,5.692384,0.344266,1665023684.923077,1674141696,1
egernia-local,8,Q11,csv,64,1,1013,16.149,63.449461,0.955558,355.923091,5.609553,0.351355,1733629479.384615,1753870336,1
egernia-local,8,Q11,csv,64,2,1021,16.257,63.544565,0.954344,353.194132,5.558212,0.34593,1736004214.153846,1752281088,1
egernia-local,8,Q11,csv,64,3,1020,16.236,63.812913,0.950222,357.822315,5.607365,0.350806,1747978712.615385,1774223360,1
egernia-local,8,Q11,csv,8,1,934,15.468,60.430604,0.919703,336.647984,5.570819,0.360437,1613386069.333333,1622593536,1
egernia-local,8,Q11,csv,8,2,940,15.601,60.670908,0.915967,338.695147,5.582497,0.360314,1615860053.333333,1628012544,1
egernia-local,8,Q11,csv,8,3,934,15.491,60.294237,0.92205,333.410234,5.52972,0.35697,1619693226.666667,1628561408,1
egernia-local,8,Q12,csv,32,1,9729,161.806,60.154125,0.840035,114.404,1.901848,0.011759,1624091927.272727,1624453120,1
egernia-local,8,Q12,csv,32,2,9745,162.047,60.175965,0.92363,113.718061,1.889759,0.011669,1624299520.0,1624887296,1
