target,server,query_class,response_format,concurrency,repetition,requests,error_fraction,rps,latency_p50_s,latency_p95_s,ttfb_p95_s,mean_response_bytes,generator_cpu_peak,generator_guard_ok
dachs-final,dachs,Q06,votable,1,3,111,0.0,1.838,0.535787,0.663392,0.662903,84686.8,0.01,True
dachs-final,dachs,Q06,votable,32,1,499,0.0,7.794,4.063756,4.414279,4.413453,91197.5,0.015,True
dachs-final,dachs,Q06,votable,32,2,501,0.0,7.867,4.022584,4.337206,4.336729,90212.1,0.015,True
dachs-final,dachs,Q06,votable,32,3,504,0.0,7.925,4.017084,4.364315,4.363864,88647.2,0.01,True
dachs-final,dachs,Q06,votable,4,1,365,0.0,6.017,0.651706,0.825391,0.824933,90033.4,0.025,True
dachs-final,dachs,Q06,votable,4,2,364,0.0,5.991,0.65071,0.829369,0.828947,90268.9,0.01,True
dachs-final,dachs,Q06,votable,4,3,358,0.0,5.915,0.647884,0.857402,0.856932,85957.2,0.01,True
dachs-final,dachs,Q06,votable,8,1,468,0.0,7.726,1.014633,1.322913,1.322368,90886.1,0.01,True
dachs-final,dachs,Q06,votable,8,2,466,0.0,7.695,1.025046,1.296385,1.295902,91738.0,0.01,True
dachs-final,dachs,Q06,votable,8,3,470,0.0,7.749,1.011185,1.290667,1.290088,86809.3,0.01,True
dachs-final,dachs,Q07,votable,1,1,103,0.0,1.707,0.573801,0.705323,0.70488,27809.1,0.01,True
dachs-final,dachs,Q07,votable,1,2,103,0.0,1.712,0.574868,0.688772,0.688316,30741.7,0.01,True
dachs-final,dachs,Q07,votable,1,3,103,0.0,1.703,0.576437,0.691722,0.691229,31697.6,0.01,True
dachs-final,dachs,Q07,votable,32,1,481,0.0,7.661,4.170174,4.499701,4.499275,30102.7,0.015,True
dachs-final,dachs,Q07,votable,32,2,480,0.0,7.609,4.147076,4.518459,4.518033,31295.3,0.015,True
dachs-final,dachs,Q07,votable,32,3,480,0.0,7.577,4.160682,4.470095,4.469593,29664.1,0.015,True
dachs-final,dachs,Q07,votable,4,1,340,0.0,5.633,0.693876,0.876746,0.876334,30224.9,0.01,True
dachs-final,dachs,Q07,votable,4,2,321,0.0,5.296,0.707002,1.055319,1.054928,31432.1,0.01,True
dachs-final,dachs,Q07,votable,4,3,340,0.0,5.626,0.692512,0.889936,0.889467,28514.0,0.01,True
dachs-final,dachs,Q07,votable,8,1,454,0.0,7.502,1.051069,1.321696,1.321215,29346.3,0.015,True
dachs-final,dachs,Q07,votable,8,2,454,0.0,7.462,1.052976,1.337323,1.336875,31609.9,0.01,True
dachs-final,dachs,Q07,votable,8,3,455,0.0,7.512,1.048269,1.296143,1.295712,30146.4,0.01,True
dachs-final,dachs,Q10,votable,1,1,638,0.0,10.626,0.081729,0.218059,0.216865,353543.6,0.03,True
dachs-final,dachs,Q10,votable,1,2,641,0.0,10.669,0.081588,0.215312,0.214285,353985.5,0.03,True
dachs-final,dachs,Q10,votable,1,3,638,0.0,10.627,0.082222,0.214583,0.213514,353876.5,0.035,True
dachs-final,dachs,Q10,votable,32,1,652,0.0,10.424,3.040654,3.280459,3.278872,353745.1,0.015,True
dachs-final,dachs,Q10,votable,32,2,641,0.0,10.264,3.089353,3.342795,3.339867,353816.0,0.015,True
dachs-final,dachs,Q10,votable,32,3,643,0.0,10.272,3.045319,3.304453,3.292379,353698.7,0.015,True
dachs-final,dachs,Q10,votable,4,1,664,0.0,11.024,0.346803,0.492656,0.487098,353976.8,0.015,True
dachs-final,dachs,Q10,votable,4,2,669,0.0,11.079,0.344482,0.499473,0.498469,353641.9,0.03,True
dachs-final,dachs,Q10,votable,4,3,668,0.0,11.099,0.349015,0.487855,0.486039,353550.4,0.015,True
dachs-final,dachs,Q10,votable,8,1,649,0.0,10.681,0.752209,0.899624,0.896956,353937.0,0.015,True
dachs-final,dachs,Q10,votable,8,2,654,0.0,10.841,0.745706,0.903042,0.901776,353721.8,0.03,True
dachs-final,dachs,Q10,votable,8,3,655,0.0,10.836,0.743633,0.904079,0.902703,353683.2,0.015,True
dachs-final,dachs,Q11,votable,1,1,236,0.0,3.925,0.241581,0.372894,0.348222,3499013.1,0.035,True
dachs-final,dachs,Q11,votable,1,2,236,0.0,3.928,0.241013,0.376746,0.352248,3496867.0,0.04,True
dachs-final,dachs,Q11,votable,1,3,236,0.0,3.919,0.241824,0.377223,0.351685,3501812.1,0.035,True
dachs-final,dachs,Q11,votable,32,1,301,0.0,4.672,6.984425,10.114762,8.638635,3496780.1,0.035,True
dachs-final,dachs,Q11,votable,32,2,312,0.0,4.739,7.139455,9.440785,8.256945,3499053.9,0.035,True
dachs-final,dachs,Q11,votable,32,3,292,0.0,4.665,6.992144,10.878798,9.096753,3498112.4,0.035,True
dachs-final,dachs,Q11,votable,4,1,270,0.0,4.471,0.878426,1.079063,1.006849,3497312.1,0.02,True
dachs-final,dachs,Q11,votable,4,2,268,0.0,4.424,0.887054,1.127217,1.045222,3501046.7,0.02,True
dachs-final,dachs,Q11,votable,4,3,266,0.0,4.403,0.894047,1.067394,1.016977,3500281.2,0.02,True
dachs-final,dachs,Q11,votable,8,1,273,0.0,4.453,1.913637,2.35467,2.123439,3497750.9,0.015,True
dachs-final,dachs,Q11,votable,8,2,275,0.0,4.486,1.921403,2.221596,2.091569,3500209.0,0.02,True
dachs-final,dachs,Q11,votable,8,3,268,0.0,4.437,1.938714,2.306762,2.138289,3498352.6,0.02,True
dachs-final,dachs,Q12,votable,1,1,111,0.0,1.845,0.530286,0.654877,0.654393,6303.0,0.005,True
dachs-final,dachs,Q12,votable,1,2,111,0.0,1.847,0.530618,0.653737,0.653274,6302.2,0.01,True
dachs-final,dachs,Q12,votable,1,3,111,0.0,1.847,0.529493,0.654571,0.654103,6302.5,0.01,True
dachs-final,dachs,Q12,votable,32,1,510,0.0,8.058,3.935983,4.248281,4.247845,6302.3,0.015,True
dachs-final,dachs,Q12,votable,32,2,512,0.0,8.039,3.927579,4.244705,4.244317,6302.4,0.01,True
dachs-final,dachs,Q12,votable,32,3,511,0.0,8.06,3.952388,4.274579,4.274189,6302.3,0.015,True
dachs-final,dachs,Q12,votable,4,1,365,0.0,6.027,0.646298,0.830902,0.830449,6302.3,0.01,True
dachs-final,dachs,Q12,votable,4,2,364,0.0,6.0,0.652769,0.82109,0.820674,6302.4,0.01,True
dachs-final,dachs,Q12,votable,4,3,362,0.0,5.984,0.653417,0.829988,0.829511,6302.4,0.01,True
dachs-final,dachs,Q12,votable,8,1,479,0.0,7.871,1.00608,1.258638,1.258243,6302.4,0.01,True
dachs-final,dachs,Q12,votable,8,2,479,0.0,7.884,0.99084,1.253471,1.252946,6302.2,0.01,True
dachs-final,dachs,Q12,votable,8,3,473,0.0,7.772,0.994311,1.325037,1.324594,6302.3,0.015,True
dachs-final,dachs,Q13,votable,1,1,170,0.0,2.816,0.384978,0.507812,0.507358,5751.0,0.01,True
dachs-final,dachs,Q13,votable,1,2,170,0.0,2.826,0.385299,0.485658,0.485188,5751.0,0.01,True
dachs-final,dachs,Q13,votable,1,3,179,0.0,2.98,0.346475,0.458878,0.458409,5751.0,0.01,True
dachs-final,dachs,Q13,votable,32,1,605,0.0,9.542,3.329768,3.667242,3.666772,5751.0,0.015,True
dachs-final,dachs,Q13,votable,32,2,596,0.0,9.413,3.345807,3.692367,3.691922,5751.0,0.015,True
dachs-final,dachs,Q13,votable,32,3,604,0.0,9.583,3.306743,3.662467,3.661979,5751.0,0.015,True
dachs-final,dachs,Q13,votable,4,1,524,0.0,8.697,0.475913,0.683049,0.682601,5751.0,0.01,True
dachs-final,dachs,Q13,votable,4,2,523,0.0,8.671,0.477994,0.680439,0.679867,5751.0,0.01,True
dachs-final,dachs,Q13,votable,4,3,526,0.0,8.718,0.471333,0.696757,0.696294,5751.0,0.015,True
dachs-final,dachs,Q13,votable,8,1,596,0.0,9.832,0.806638,1.11723,1.116801,5751.0,0.015,True
dachs-final,dachs,Q13,votable,8,2,606,0.0,10.003,0.80388,1.085899,1.085458,5751.0,0.01,True
dachs-final,dachs,Q13,votable,8,3,595,0.0,9.844,0.812034,1.11459,1.114136,5751.0,0.01,True
dachs-final,dachs,mix,votable,1,1,188,0.0,3.132,0.261959,0.584285,0.583818,48431.6,0.015,True
dachs-final,dachs,mix,votable,1,2,191,0.0,3.173,0.193081,0.588595,0.588119,50727.3,0.015,True
dachs-final,dachs,mix,votable,1,3,199,0.0,3.304,0.172606,0.58283,0.582349,66171.1,0.015,True
dachs-final,dachs,mix,votable,32,1,589,0.0,9.366,3.359458,3.958427,3.957982,57740.0,0.015,True
dachs-final,dachs,mix,votable,32,2,581,0.0,9.169,3.431938,3.989569,3.989033,55727.1,0.015,True
dachs-final,dachs,mix,votable,32,3,598,0.0,9.516,3.311556,3.973446,3.973065,57975.8,0.015,True
dachs-final,dachs,mix,votable,4,1,544,0.0,9.003,0.353947,0.859573,0.859137,59660.6,0.015,True
dachs-final,dachs,mix,votable,4,2,536,0.0,8.846,0.395243,0.828716,0.828252,53694.8,0.015,True
dachs-final,dachs,mix,votable,4,3,552,0.0,9.139,0.359696,0.82422,0.823771,52400.4,0.015,True
dachs-final,dachs,mix,votable,8,1,599,0.0,9.857,0.790579,1.266312,1.265893,59051.8,0.01,True
dachs-final,dachs,mix,votable,8,2,594,0.0,9.714,0.852262,1.262157,1.261738,58311.0,0.015,True
dachs-final,dachs,mix,votable,8,3,594,0.0,9.77,0.73982,1.269791,1.26936,56067.0,0.01,True
egernia-final-w1,egernia,Q01,csv,1,1,11394,0.0,189.893,0.005115,0.005993,0.00552,1835.0,0.282,True
egernia-final-w1,egernia,Q01,csv,1,2,11366,0.0,189.419,0.005139,0.006023,0.005568,1835.0,0.29,True
egernia-final-w1,egernia,Q01,csv,1,3,11307,0.0,188.447,0.005155,0.006046,0.005587,1835.0,0.294,True
egernia-final-w1,egernia,Q01,csv,32,1,11689,0.0,194.429,0.161795,0.186881,0.182563,1835.0,0.075,True
egernia-final-w1,egernia,Q01,csv,32,2,11686,0.0,194.379,0.161697,0.185906,0.181368,1835.0,0.075,True
egernia-final-w1,egernia,Q01,csv,32,3,11675,0.0,194.191,0.16168,0.187737,0.182804,1835.0,0.07,True
egernia-final-w1,egernia,Q01,csv,4,1,13142,0.0,218.991,0.018062,0.022986,0.021858,1835.0,0.105,True
egernia-final-w1,egernia,Q01,csv,4,2,13172,0.0,219.505,0.017946,0.022972,0.02178,1835.0,0.115,True
egernia-final-w1,egernia,Q01,csv,4,3,13224,0.0,220.365,0.017921,0.022878,0.021669,1835.0,0.095,True
egernia-final-w1,egernia,Q01,csv,8,1,12513,0.0,208.468,0.037712,0.04955,0.047174,1835.0,0.095,True
egernia-final-w1,egernia,Q01,csv,8,2,12597,0.0,209.856,0.037367,0.049655,0.047225,1835.0,0.095,True
egernia-final-w1,egernia,Q01,csv,8,3,12610,0.0,210.097,0.037341,0.049794,0.047533,1835.0,0.095,True
egernia-final-w1,egernia,Q02,csv,1,1,7437,0.0,123.949,0.007956,0.00912,0.008676,38407.0,0.205,True
egernia-final-w1,egernia,Q02,csv,1,2,7493,0.0,124.872,0.007898,0.009049,0.008587,38412.5,0.195,True
egernia-final-w1,egernia,Q02,csv,1,3,7446,0.0,124.098,0.007943,0.009168,0.008713,38400.3,0.2,True
egernia-final-w1,egernia,Q02,csv,32,1,10137,0.0,168.572,0.186704,0.215588,0.211071,38404.3,0.07,True
egernia-final-w1,egernia,Q02,csv,32,2,10142,0.0,168.651,0.186736,0.214774,0.210555,38410.9,0.075,True
egernia-final-w1,egernia,Q02,csv,32,3,10152,0.0,168.784,0.186651,0.214583,0.210009,38409.4,0.08,True
egernia-final-w1,egernia,Q02,csv,4,1,11611,0.0,193.466,0.020342,0.026411,0.025112,38403.5,0.1,True
egernia-final-w1,egernia,Q02,csv,4,2,11626,0.0,193.723,0.020299,0.026429,0.025122,38406.2,0.1,True
egernia-final-w1,egernia,Q02,csv,4,3,11724,0.0,195.343,0.020149,0.026172,0.024926,38410.8,0.105,True
egernia-final-w1,egernia,Q02,csv,8,1,11221,0.0,186.931,0.042139,0.055242,0.052678,38400.8,0.1,True
egernia-final-w1,egernia,Q02,csv,8,2,11214,0.0,186.839,0.042136,0.05562,0.052966,38411.8,0.095,True
egernia-final-w1,egernia,Q02,csv,8,3,11199,0.0,186.573,0.042164,0.055537,0.053017,38410.6,0.1,True
egernia-final-w1,egernia,Q03,csv,1,1,8227,0.0,137.108,0.007296,0.008494,0.008042,25597.6,0.215,True
egernia-final-w1,egernia,Q03,csv,1,2,8263,0.0,137.71,0.00725,0.008396,0.007938,25665.0,0.22,True
egernia-final-w1,egernia,Q03,csv,1,3,8245,0.0,137.399,0.007267,0.008453,0.007982,25618.5,0.215,True
egernia-final-w1,egernia,Q03,csv,32,1,10534,0.0,175.247,0.180034,0.206381,0.202281,25746.6,0.07,True
egernia-final-w1,egernia,Q03,csv,32,2,10545,0.0,175.405,0.179325,0.206215,0.201604,25636.9,0.07,True
egernia-final-w1,egernia,Q03,csv,32,3,10546,0.0,175.352,0.17939,0.206914,0.20199,25615.9,0.065,True
egernia-final-w1,egernia,Q03,csv,4,1,12284,0.0,204.679,0.019282,0.02483,0.023601,25635.9,0.095,True
egernia-final-w1,egernia,Q03,csv,4,2,12261,0.0,204.311,0.019309,0.024864,0.023608,25700.8,0.105,True
egernia-final-w1,egernia,Q03,csv,4,3,12230,0.0,203.794,0.019341,0.024985,0.023747,25699.8,0.115,True
egernia-final-w1,egernia,Q03,csv,8,1,11621,0.0,193.58,0.040619,0.053392,0.051024,25782.6,0.095,True
egernia-final-w1,egernia,Q03,csv,8,2,11601,0.0,193.248,0.040725,0.053763,0.051159,25690.4,0.09,True
egernia-final-w1,egernia,Q03,csv,8,3,11567,0.0,192.699,0.040808,0.053585,0.051262,25649.6,0.085,True
egernia-final-w1,egernia,Q04,csv,1,1,5420,0.0,90.316,0.010937,0.012246,0.011779,60018.1,0.155,True
egernia-final-w1,egernia,Q04,csv,1,2,5399,0.0,89.977,0.010977,0.012343,0.011885,60016.0,0.155,True
egernia-final-w1,egernia,Q04,csv,1,3,5373,0.0,89.54,0.011036,0.012384,0.011926,60025.0,0.15,True
egernia-final-w1,egernia,Q04,csv,32,1,9051,0.0,150.52,0.209653,0.242451,0.237406,60021.0,0.07,True
egernia-final-w1,egernia,Q04,csv,32,2,9218,0.0,153.136,0.205798,0.238465,0.233285,60026.2,0.065,True
egernia-final-w1,egernia,Q04,csv,32,3,9221,0.0,153.338,0.205792,0.239188,0.233586,60014.4,0.07,True
egernia-final-w1,egernia,Q04,csv,4,1,10309,0.0,171.793,0.022973,0.028719,0.027399,60012.9,0.09,True
egernia-final-w1,egernia,Q04,csv,4,2,10299,0.0,171.598,0.023012,0.028886,0.027559,60014.1,0.11,True
egernia-final-w1,egernia,Q04,csv,4,3,10301,0.0,171.645,0.022967,0.028772,0.027482,60015.4,0.095,True
egernia-final-w1,egernia,Q04,csv,8,1,10322,0.0,171.962,0.045861,0.05905,0.056418,60016.6,0.09,True
egernia-final-w1,egernia,Q04,csv,8,2,10292,0.0,171.45,0.046034,0.059625,0.05695,60009.2,0.09,True
egernia-final-w1,egernia,Q04,csv,8,3,9942,0.0,165.604,0.047714,0.061788,0.058966,60017.5,0.09,True
egernia-final-w1,egernia,Q05,csv,1,1,9501,0.0,158.335,0.006169,0.007315,0.006848,3871.0,0.26,True
egernia-final-w1,egernia,Q05,csv,1,2,9475,0.0,157.908,0.006186,0.007388,0.006919,3877.5,0.25,True
egernia-final-w1,egernia,Q05,csv,1,3,9796,0.0,163.267,0.005962,0.007043,0.006581,3883.2,0.25,True
egernia-final-w1,egernia,Q05,csv,32,1,11141,0.0,185.354,0.170038,0.194898,0.190566,3845.2,0.07,True
egernia-final-w1,egernia,Q05,csv,32,2,11147,0.0,185.389,0.169558,0.194428,0.190171,3878.9,0.07,True
egernia-final-w1,egernia,Q05,csv,32,3,11097,0.0,184.539,0.170322,0.196243,0.191754,3909.9,0.065,True
egernia-final-w1,egernia,Q05,csv,4,1,12721,0.0,211.985,0.018618,0.023726,0.022591,3923.6,0.1,True
egernia-final-w1,egernia,Q05,csv,4,2,12707,0.0,211.762,0.018604,0.023596,0.022394,3853.8,0.1,True
egernia-final-w1,egernia,Q05,csv,4,3,12783,0.0,213.035,0.018523,0.023528,0.022386,3879.4,0.095,True
egernia-final-w1,egernia,Q05,csv,8,1,12177,0.0,202.895,0.03874,0.050981,0.048503,3875.1,0.095,True
egernia-final-w1,egernia,Q05,csv,8,2,12176,0.0,202.849,0.038731,0.050931,0.048658,3868.6,0.09,True
egernia-final-w1,egernia,Q05,csv,8,3,12194,0.0,203.168,0.038631,0.050845,0.048635,3934.4,0.095,True
egernia-final-w1,egernia,Q06,csv,1,1,8257,0.0,137.608,0.007152,0.008783,0.008037,71475.8,0.25,True
egernia-final-w1,egernia,Q06,csv,1,2,8247,0.0,137.434,0.007163,0.008701,0.008036,71073.4,0.245,True
egernia-final-w1,egernia,Q06,csv,1,3,8377,0.0,139.615,0.007049,0.008643,0.007931,70810.3,0.235,True
egernia-final-w1,egernia,Q06,csv,32,1,9606,0.0,159.707,0.197255,0.230396,0.222068,70701.2,0.07,True
egernia-final-w1,egernia,Q06,csv,32,2,9601,0.0,159.627,0.197662,0.228543,0.220062,71298.9,0.07,True
egernia-final-w1,egernia,Q06,csv,32,3,9619,0.0,159.909,0.196645,0.229521,0.220557,72001.1,0.07,True
egernia-final-w1,egernia,Q06,csv,4,1,10851,0.0,180.826,0.021758,0.028349,0.026252,71895.3,0.115,True
egernia-final-w1,egernia,Q06,csv,4,2,10915,0.0,181.864,0.021688,0.027952,0.025804,71217.6,0.115,True
egernia-final-w1,egernia,Q06,csv,4,3,10925,0.0,182.06,0.021684,0.028007,0.025947,71409.3,0.095,True
egernia-final-w1,egernia,Q06,csv,8,1,10455,0.0,174.148,0.045256,0.059662,0.055387,71040.8,0.09,True
egernia-final-w1,egernia,Q06,csv,8,2,10461,0.0,174.285,0.045181,0.059109,0.054642,71443.0,0.09,True
egernia-final-w1,egernia,Q06,csv,8,3,10462,0.0,174.233,0.045101,0.059623,0.055279,71489.1,0.09,True
egernia-final-w1,egernia,Q07,csv,1,1,8996,0.0,149.922,0.006418,0.007766,0.007313,20074.0,0.235,True
egernia-final-w1,egernia,Q07,csv,1,2,9086,0.0,151.422,0.006332,0.007683,0.007216,20201.8,0.24,True
egernia-final-w1,egernia,Q07,csv,1,3,8983,0.0,149.714,0.006396,0.007723,0.007273,20170.0,0.235,True
egernia-final-w1,egernia,Q07,csv,32,1,10709,0.0,178.174,0.176746,0.203534,0.198724,19971.7,0.07,True
egernia-final-w1,egernia,Q07,csv,32,2,10692,0.0,177.771,0.17668,0.205216,0.200342,20110.9,0.07,True
egernia-final-w1,egernia,Q07,csv,32,3,10720,0.0,178.295,0.176472,0.203093,0.198441,20155.7,0.07,True
egernia-final-w1,egernia,Q07,csv,4,1,12399,0.0,206.596,0.019047,0.024759,0.023591,20100.5,0.11,True
egernia-final-w1,egernia,Q07,csv,4,2,12398,0.0,206.608,0.019038,0.024802,0.023595,20138.7,0.1,True
egernia-final-w1,egernia,Q07,csv,4,3,12428,0.0,207.081,0.018964,0.024656,0.0235,20282.0,0.1,True
egernia-final-w1,egernia,Q07,csv,8,1,11775,0.0,196.187,0.040043,0.052714,0.050394,20013.4,0.095,True
egernia-final-w1,egernia,Q07,csv,8,2,11796,0.0,196.512,0.039964,0.052563,0.050114,20142.0,0.095,True
egernia-final-w1,egernia,Q07,csv,8,3,11793,0.0,196.448,0.039936,0.05288,0.050624,20034.0,0.095,True
egernia-final-w1,egernia,Q10,csv,1,1,4574,0.0,76.23,0.012843,0.01553,0.014173,298866.6,0.18,True
egernia-final-w1,egernia,Q10,csv,1,2,4526,0.0,75.418,0.012957,0.01567,0.014365,298915.0,0.175,True
egernia-final-w1,egernia,Q10,csv,1,3,4529,0.0,75.474,0.01296,0.015606,0.014278,298887.7,0.18,True
egernia-final-w1,egernia,Q10,csv,32,1,6424,0.0,106.687,0.29705,0.350698,0.312007,298914.1,0.07,True
egernia-final-w1,egernia,Q10,csv,32,2,6435,0.0,106.827,0.296624,0.349955,0.310869,298842.8,0.065,True
egernia-final-w1,egernia,Q10,csv,32,3,6410,0.0,106.435,0.298083,0.352256,0.312958,298946.7,0.07,True
egernia-final-w1,egernia,Q10,csv,4,1,6924,0.0,115.376,0.03418,0.043198,0.037168,298845.7,0.085,True
egernia-final-w1,egernia,Q10,csv,4,2,6912,0.0,115.172,0.034312,0.043101,0.037063,298844.1,0.09,True
egernia-final-w1,egernia,Q10,csv,4,3,6903,0.0,115.029,0.03433,0.043037,0.037137,298996.3,0.095,True
egernia-final-w1,egernia,Q10,csv,8,1,6809,0.0,113.35,0.069898,0.090044,0.074891,298832.1,0.085,True
egernia-final-w1,egernia,Q10,csv,8,2,6770,0.0,112.694,0.070475,0.090508,0.075035,298793.1,0.085,True
egernia-final-w1,egernia,Q10,csv,8,3,6766,0.0,112.714,0.070413,0.090632,0.074941,298960.9,0.09,True
egernia-final-w1,egernia,Q11,csv,1,1,728,0.0,12.127,0.063011,0.082354,0.07023,2997271.9,0.16,True
egernia-final-w1,egernia,Q11,csv,1,2,896,0.0,14.929,0.061673,0.078432,0.067603,2995417.6,0.18,True
egernia-final-w1,egernia,Q11,csv,1,3,874,0.0,14.558,0.061177,0.078536,0.067287,2994052.5,0.17,True
egernia-final-w1,egernia,Q11,csv,32,1,1351,0.0,22.289,1.420651,1.717202,1.008975,2995915.9,0.075,True
egernia-final-w1,egernia,Q11,csv,32,2,1339,0.0,22.051,1.430395,1.806564,1.214289,2995607.5,0.07,True
egernia-final-w1,egernia,Q11,csv,32,3,1327,0.0,21.876,1.4292,1.950135,1.283624,2995834.5,0.07,True
egernia-final-w1,egernia,Q11,csv,4,1,1172,0.0,19.524,0.188931,0.305796,0.258836,2995230.7,0.075,True
egernia-final-w1,egernia,Q11,csv,4,2,1181,0.0,19.643,0.18863,0.305163,0.258396,2995720.8,0.08,True
egernia-final-w1,egernia,Q11,csv,4,3,1132,0.0,18.822,0.192186,0.316061,0.270312,2996691.9,0.07,True
egernia-final-w1,egernia,Q11,csv,8,1,1293,0.0,21.492,0.369223,0.444468,0.336066,2995793.5,0.075,True
egernia-final-w1,egernia,Q11,csv,8,2,1281,0.0,21.258,0.367411,0.47559,0.361413,2994917.9,0.09,True
egernia-final-w1,egernia,Q11,csv,8,3,1291,0.0,21.484,0.361843,0.466305,0.357012,2996138.8,0.08,True
egernia-final-w1,egernia,Q12,csv,1,1,10150,0.0,169.153,0.00575,0.006806,0.006364,109.0,0.265,True
egernia-final-w1,egernia,Q12,csv,1,2,10030,0.0,167.164,0.005815,0.006895,0.006432,109.0,0.255,True
egernia-final-w1,egernia,Q12,csv,1,3,10063,0.0,167.717,0.005782,0.006841,0.006384,109.0,0.265,True
egernia-final-w1,egernia,Q12,csv,32,1,11312,0.0,188.138,0.167017,0.193207,0.188842,109.0,0.07,True
egernia-final-w1,egernia,Q12,csv,32,2,11290,0.0,187.833,0.167279,0.193499,0.189383,109.0,0.07,True
egernia-final-w1,egernia,Q12,csv,32,3,11266,0.0,187.396,0.167595,0.193449,0.188658,109.0,0.075,True
egernia-final-w1,egernia,Q12,csv,4,1,12956,0.0,215.893,0.018264,0.023243,0.022046,109.0,0.095,True
egernia-final-w1,egernia,Q12,csv,4,2,12951,0.0,215.813,0.018283,0.023233,0.022009,109.0,0.095,True
egernia-final-w1,egernia,Q12,csv,4,3,12936,0.0,215.57,0.018305,0.023296,0.022087,109.0,0.095,True
egernia-final-w1,egernia,Q12,csv,8,1,12398,0.0,206.526,0.038019,0.049935,0.047632,109.0,0.095,True
egernia-final-w1,egernia,Q12,csv,8,2,12389,0.0,206.387,0.038123,0.050136,0.047672,109.0,0.095,True
egernia-final-w1,egernia,Q12,csv,8,3,12327,0.0,205.347,0.038296,0.050096,0.047602,109.0,0.1,True
egernia-final-w1,egernia,Q13,csv,1,1,455,0.0,7.568,0.130413,0.175574,0.175119,2265.3,0.02,True
egernia-final-w1,egernia,Q13,csv,1,2,457,0.0,7.611,0.130846,0.175707,0.175281,2265.3,0.02,True
egernia-final-w1,egernia,Q13,csv,1,3,460,0.0,7.657,0.129614,0.171545,0.171135,2264.1,0.02,True
egernia-final-w1,egernia,Q13,csv,32,1,1092,0.0,17.763,1.784958,1.995911,1.99541,2264.4,0.015,True
egernia-final-w1,egernia,Q13,csv,32,2,1095,0.0,17.801,1.79431,2.015898,2.015006,2264.5,0.015,True
egernia-final-w1,egernia,Q13,csv,32,3,1105,0.0,17.865,1.772109,1.990064,1.989533,2264.2,0.015,True
egernia-final-w1,egernia,Q13,csv,4,1,1031,0.0,17.129,0.231766,0.308534,0.308105,2264.5,0.015,True
egernia-final-w1,egernia,Q13,csv,4,2,1035,0.0,17.228,0.233251,0.302446,0.301674,2264.4,0.015,True
egernia-final-w1,egernia,Q13,csv,4,3,1032,0.0,17.158,0.232149,0.309932,0.308809,2264.3,0.015,True
egernia-final-w1,egernia,Q13,csv,8,1,1081,0.0,17.931,0.441066,0.603664,0.603041,2264.1,0.015,True
egernia-final-w1,egernia,Q13,csv,8,2,1074,0.0,17.857,0.445362,0.600718,0.60027,2264.8,0.015,True
egernia-final-w1,egernia,Q13,csv,8,3,1082,0.0,17.951,0.443648,0.593998,0.592524,2263.8,0.015,True
egernia-final-w1,egernia,mix,csv,1,1,7782,0.0,129.696,0.007196,0.012022,0.011106,43196.9,0.225,True
egernia-final-w1,egernia,mix,csv,1,2,7769,0.0,129.459,0.007175,0.012066,0.01118,42005.0,0.215,True
egernia-final-w1,egernia,mix,csv,1,3,7793,0.0,129.875,0.007134,0.012174,0.011238,43548.6,0.215,True
egernia-final-w1,egernia,mix,csv,32,1,10073,0.0,167.506,0.187488,0.222723,0.213536,42122.9,0.075,True
egernia-final-w1,egernia,mix,csv,32,2,10113,0.0,168.131,0.187213,0.219881,0.211952,42275.8,0.07,True
egernia-final-w1,egernia,mix,csv,32,3,10083,0.0,167.604,0.187719,0.221131,0.213002,43356.4,0.07,True
egernia-final-w1,egernia,mix,csv,4,1,11496,0.0,191.591,0.020265,0.028675,0.026476,42846.3,0.095,True
egernia-final-w1,egernia,mix,csv,4,2,11523,0.0,192.001,0.02019,0.028587,0.026533,42007.2,0.09,True
egernia-final-w1,egernia,mix,csv,4,3,11478,0.0,191.266,0.020282,0.028658,0.026482,43173.1,0.105,True
egernia-final-w1,egernia,mix,csv,8,1,11028,0.0,183.701,0.042674,0.057633,0.053336,42421.1,0.095,True
egernia-final-w1,egernia,mix,csv,8,2,11014,0.0,183.451,0.042702,0.058053,0.0538,42186.9,0.095,True
egernia-final-w1,egernia,mix,csv,8,3,11000,0.0,183.2,0.042713,0.058268,0.053826,43414.9,0.09,True
egernia-final-w1,egernia,Q01,votable,1,1,11312,0.0,188.529,0.005163,0.006039,0.005579,2682.0,0.28,True
egernia-final-w1,egernia,Q01,votable,1,2,11234,0.0,187.226,0.005194,0.006077,0.005616,2682.0,0.285,True
egernia-final-w1,egernia,Q01,votable,1,3,11142,0.0,185.693,0.005239,0.006208,0.005738,2682.0,0.285,True
egernia-final-w1,egernia,Q01,votable,32,1,11519,0.0,191.612,0.164019,0.190294,0.185734,2682.0,0.08,True
egernia-final-w1,egernia,Q01,votable,32,2,11576,0.0,192.577,0.163025,0.188671,0.184261,2682.0,0.075,True
egernia-final-w1,egernia,Q01,votable,32,3,11556,0.0,192.167,0.16329,0.188849,0.184569,2682.0,0.07,True
egernia-final-w1,egernia,Q01,votable,4,1,13164,0.0,219.349,0.01797,0.022868,0.021698,2682.0,0.1,True
