target,server,query_class,response_format,concurrency,repetition,requests,error_fraction,rps,latency_p50_s,latency_p95_s,ttfb_p95_s,mean_response_bytes,generator_cpu_peak,generator_guard_ok
argus-local,argus,Q05,votable,4,1,1046,0.0,8.69,0.435137,0.555645,0.552809,8030.0,0.035,True
argus-local,argus,Q05,votable,4,2,1116,0.0,9.269,0.430596,0.447758,0.443697,8190.8,0.035,True
argus-local,argus,Q05,votable,4,3,949,0.0,7.892,0.51342,0.522053,0.518099,8131.9,0.015,True
argus-local,argus,Q05,votable,8,1,1731,0.0,14.366,0.555474,0.580759,0.577082,8104.4,0.03,True
argus-local,argus,Q05,votable,8,2,1725,0.0,14.311,0.556893,0.584729,0.579513,8339.7,0.03,True
argus-local,argus,Q05,votable,8,3,1732,0.0,14.376,0.555707,0.58371,0.579407,8221.8,0.02,True
argus-local,argus,Q06,votable,1,1,284,0.0,2.364,0.427135,0.443304,0.437753,98105.5,0.02,True
argus-local,argus,Q06,votable,1,2,287,0.0,2.384,0.425887,0.441295,0.435565,100267.5,0.02,True
argus-local,argus,Q06,votable,1,3,285,0.0,2.37,0.427265,0.444772,0.439315,90881.7,0.02,True
argus-local,argus,Q06,votable,16,1,1768,0.0,14.61,1.105547,1.179955,1.171511,97725.9,0.03,True
argus-local,argus,Q06,votable,16,2,1759,0.0,14.544,1.108648,1.178575,1.167995,98425.1,0.03,True
argus-local,argus,Q06,votable,16,3,1773,0.0,14.681,1.100017,1.185088,1.175995,95900.0,0.03,True
argus-local,argus,Q06,votable,32,1,1785,0.0,14.647,2.197341,2.29582,2.284116,97431.5,0.04,True
argus-local,argus,Q06,votable,32,2,1784,0.0,14.62,2.199585,2.297174,2.286893,98376.8,0.04,True
argus-local,argus,Q06,votable,32,3,1789,0.0,14.668,2.193831,2.289045,2.280457,95982.1,0.055,True
argus-local,argus,Q06,votable,4,1,1012,0.0,8.408,0.446845,0.553228,0.546533,99125.2,0.02,True
argus-local,argus,Q06,votable,4,2,1016,0.0,8.445,0.444604,0.553132,0.546499,96610.3,0.02,True
argus-local,argus,Q06,votable,4,3,1119,0.0,9.302,0.433471,0.45627,0.44822,95498.0,0.02,True
argus-local,argus,Q06,votable,8,1,1727,0.0,14.341,0.564147,0.600658,0.591784,98335.5,0.03,True
argus-local,argus,Q06,votable,8,2,1719,0.0,14.286,0.56503,0.604575,0.596167,98502.3,0.03,True
argus-local,argus,Q06,votable,8,3,1725,0.0,14.329,0.5657,0.599975,0.591786,96578.4,0.03,True
argus-local,argus,Q07,votable,1,1,398,0.0,3.316,0.348971,0.423318,0.419162,28513.0,0.02,True
argus-local,argus,Q07,votable,1,2,383,0.0,3.184,0.351616,0.431664,0.427319,30167.2,0.02,True
argus-local,argus,Q07,votable,1,3,382,0.0,3.174,0.355116,0.427209,0.421804,30217.5,0.025,True
argus-local,argus,Q07,votable,16,1,2518,0.0,20.871,0.797464,0.966893,0.95952,30064.7,0.04,True
argus-local,argus,Q07,votable,16,2,2526,0.0,20.923,0.796754,0.967771,0.961296,29984.8,0.04,True
argus-local,argus,Q07,votable,16,3,2520,0.0,20.895,0.797586,0.980679,0.974146,30208.6,0.03,True
argus-local,argus,Q07,votable,32,1,2537,0.0,20.896,1.549327,1.762108,1.754749,30087.1,0.04,True
argus-local,argus,Q07,votable,32,2,2497,0.0,20.545,1.544899,1.839218,1.769845,30058.5,0.035,True
argus-local,argus,Q07,votable,32,3,2533,0.0,20.831,1.551351,1.786545,1.78037,30202.6,0.04,True
argus-local,argus,Q07,votable,4,1,1433,0.0,11.908,0.370641,0.486691,0.482922,29745.7,0.02,True
argus-local,argus,Q07,votable,4,2,1428,0.0,11.878,0.369278,0.487337,0.483065,29564.7,0.02,True
argus-local,argus,Q07,votable,4,3,1470,0.0,12.21,0.363586,0.460893,0.456208,29435.1,0.025,True
argus-local,argus,Q07,votable,8,1,2431,0.0,20.188,0.444669,0.559014,0.551982,30100.3,0.03,True
argus-local,argus,Q07,votable,8,2,2421,0.0,20.105,0.442257,0.559056,0.550798,29894.4,0.035,True
argus-local,argus,Q07,votable,8,3,2426,0.0,20.175,0.44281,0.559522,0.551197,30255.2,0.04,True
argus-local,argus,Q10,votable,1,1,3354,0.0,27.948,0.035408,0.04062,0.021567,396865.9,0.285,True
argus-local,argus,Q10,votable,1,2,3347,0.0,27.886,0.035356,0.040667,0.021479,396918.7,0.28,True
argus-local,argus,Q10,votable,1,3,3365,0.0,28.038,0.035295,0.040471,0.021274,396990.5,0.28,True
argus-local,argus,Q10,votable,16,1,17892,0.0,148.998,0.106203,0.135393,0.085941,396942.5,0.455,True
argus-local,argus,Q10,votable,16,2,17856,0.0,148.708,0.106278,0.134792,0.085633,396965.3,0.435,True
argus-local,argus,Q10,votable,16,3,17887,0.0,148.999,0.10632,0.135219,0.085943,396966.2,0.435,True
argus-local,argus,Q10,votable,32,1,17611,0.0,146.498,0.216899,0.246832,0.200032,396944.5,0.435,True
argus-local,argus,Q10,votable,32,2,17562,0.0,146.106,0.217674,0.249642,0.202089,396966.4,0.425,True
argus-local,argus,Q10,votable,32,3,17600,0.0,146.424,0.217607,0.247407,0.200838,396968.2,0.43,True
argus-local,argus,Q10,votable,4,1,10044,0.0,83.678,0.044576,0.054357,0.02848,396911.3,0.265,True
argus-local,argus,Q10,votable,4,2,10453,0.0,87.091,0.044528,0.054305,0.028442,396933.8,0.27,True
argus-local,argus,Q10,votable,4,3,10116,0.0,84.28,0.046353,0.056708,0.030767,397045.8,0.265,True
argus-local,argus,Q10,votable,8,1,15654,0.0,130.406,0.059363,0.074869,0.038813,396935.0,0.4,True
argus-local,argus,Q10,votable,8,2,15345,0.0,127.837,0.059632,0.075066,0.038998,396969.0,0.385,True
argus-local,argus,Q10,votable,8,3,15559,0.0,129.61,0.059914,0.075824,0.039421,397002.4,0.399,True
argus-local,argus,Q11,votable,1,1,541,0.0,4.507,0.221296,0.235373,0.019877,3958768.5,0.33,True
argus-local,argus,Q11,votable,1,2,542,0.0,4.513,0.22069,0.234094,0.019908,3956621.6,0.33,True
argus-local,argus,Q11,votable,1,3,541,0.0,4.506,0.221185,0.233463,0.019961,3957720.1,0.335,True
argus-local,argus,Q11,votable,16,1,2608,0.0,21.61,0.737985,0.84003,0.454412,3958953.9,0.5,True
argus-local,argus,Q11,votable,16,2,2611,0.0,21.632,0.738966,0.836569,0.44956,3958333.2,0.51,True
argus-local,argus,Q11,votable,16,3,2610,0.0,21.637,0.737567,0.841287,0.45363,3957865.2,0.505,True
argus-local,argus,Q11,votable,32,1,2630,0.0,21.681,1.472852,1.579219,1.201841,3959086.3,0.52,True
argus-local,argus,Q11,votable,32,2,2623,0.0,21.606,1.476031,1.579635,1.20712,3958327.2,0.53,True
argus-local,argus,Q11,votable,32,3,2631,0.0,21.686,1.474687,1.577953,1.203348,3957883.8,0.534,True
argus-local,argus,Q11,votable,4,1,1757,0.0,14.619,0.272171,0.30743,0.029707,3958441.8,0.34,True
argus-local,argus,Q11,votable,4,2,1764,0.0,14.671,0.271326,0.307339,0.029686,3958344.2,0.34,True
argus-local,argus,Q11,votable,4,3,1755,0.0,14.605,0.27378,0.309316,0.029451,3958194.6,0.335,True
argus-local,argus,Q11,votable,8,1,2435,0.0,20.24,0.37661,0.448017,0.044475,3958933.0,0.48,True
argus-local,argus,Q11,votable,8,2,2550,0.0,21.203,0.375906,0.437602,0.043783,3958503.1,0.495,True
argus-local,argus,Q11,votable,8,3,2541,0.0,21.119,0.376909,0.439939,0.044234,3957978.0,0.48,True
argus-local,argus,Q12,votable,1,1,283,0.0,2.356,0.423682,0.439721,0.436921,3182.0,0.015,True
argus-local,argus,Q12,votable,1,2,283,0.0,2.352,0.424535,0.440817,0.437062,3181.9,0.015,True
argus-local,argus,Q12,votable,1,3,284,0.0,2.364,0.422504,0.439981,0.437109,3181.9,0.015,True
argus-local,argus,Q12,votable,16,1,1776,0.0,14.675,1.093717,1.170719,1.165284,3181.8,0.025,True
argus-local,argus,Q12,votable,16,2,1721,0.0,14.219,1.080564,1.242736,1.165698,3181.9,0.03,True
argus-local,argus,Q12,votable,16,3,1780,0.0,14.713,1.089792,1.146754,1.142718,3181.9,0.03,True
argus-local,argus,Q12,votable,32,1,1799,0.0,14.763,2.170945,2.269355,2.263444,3181.8,0.03,True
argus-local,argus,Q12,votable,32,2,1789,0.0,14.646,2.185901,2.271861,2.265864,3181.9,0.05,True
argus-local,argus,Q12,votable,32,3,1799,0.0,14.745,2.168896,2.262595,2.256898,3181.9,0.05,True
argus-local,argus,Q12,votable,4,1,1012,0.0,8.406,0.441662,0.547816,0.544417,3181.9,0.015,True
argus-local,argus,Q12,votable,4,2,1020,0.0,8.473,0.438057,0.549749,0.546625,3181.9,0.02,True
argus-local,argus,Q12,votable,4,3,1120,0.0,9.308,0.427758,0.447548,0.44423,3181.9,0.02,True
argus-local,argus,Q12,votable,8,1,1739,0.0,14.43,0.553244,0.581591,0.577573,3181.8,0.02,True
argus-local,argus,Q12,votable,8,2,1743,0.0,14.463,0.552473,0.579762,0.575477,3181.9,0.03,True
argus-local,argus,Q12,votable,8,3,1740,0.0,14.458,0.553077,0.578833,0.575046,3181.9,0.025,True
argus-local,argus,Q13,votable,1,1,324,0.0,2.698,0.375255,0.421104,0.418708,5211.8,0.015,True
argus-local,argus,Q13,votable,1,2,325,0.0,2.701,0.376306,0.419567,0.416341,5212.4,0.015,True
argus-local,argus,Q13,votable,1,3,324,0.0,2.693,0.37477,0.422685,0.420113,5211.0,0.015,True
argus-local,argus,Q13,votable,16,1,2126,0.0,17.573,0.907581,1.042989,1.03727,5211.3,0.025,True
argus-local,argus,Q13,votable,16,2,2116,0.0,17.51,0.909641,1.050632,1.045635,5211.3,0.025,True
argus-local,argus,Q13,votable,16,3,2105,0.0,17.416,0.913968,1.06129,1.055747,5211.3,0.03,True
argus-local,argus,Q13,votable,32,1,2133,0.0,17.514,1.810973,2.155572,1.971391,5211.3,0.035,True
argus-local,argus,Q13,votable,32,2,2128,0.0,17.476,1.828387,1.989933,1.983049,5211.3,0.04,True
argus-local,argus,Q13,votable,32,3,2141,0.0,17.605,1.81276,1.985692,1.981732,5211.2,0.04,True
argus-local,argus,Q13,votable,4,1,1173,0.0,9.745,0.399311,0.527338,0.524053,5211.3,0.015,True
argus-local,argus,Q13,votable,4,2,1223,0.0,10.161,0.389626,0.482428,0.478646,5210.9,0.015,True
argus-local,argus,Q13,votable,4,3,1193,0.0,9.914,0.394635,0.517681,0.514023,5210.7,0.015,True
argus-local,argus,Q13,votable,8,1,2046,0.0,16.988,0.462438,0.557816,0.553001,5211.2,0.025,True
argus-local,argus,Q13,votable,8,2,2046,0.0,16.993,0.46642,0.55397,0.54922,5211.4,0.025,True
argus-local,argus,Q13,votable,8,3,2045,0.0,16.982,0.467626,0.556829,0.551741,5211.2,0.025,True
argus-local,argus,mix,votable,1,1,447,0.0,3.716,0.403511,0.433165,0.428698,52902.6,0.035,True
argus-local,argus,mix,votable,1,2,470,0.0,3.905,0.392297,0.425833,0.421449,59776.3,0.04,True
argus-local,argus,mix,votable,1,3,482,0.0,4.007,0.389412,0.42744,0.423194,67216.9,0.035,True
argus-local,argus,mix,votable,16,1,2969,0.0,24.653,0.718317,1.00912,1.001049,59779.5,0.06,True
argus-local,argus,mix,votable,16,2,2949,0.0,24.426,0.730525,1.000696,0.994795,57628.2,0.05,True
argus-local,argus,mix,votable,16,3,2977,0.0,24.665,0.712503,1.007904,1.000741,62482.8,0.05,True
argus-local,argus,mix,votable,32,1,2975,0.0,24.567,1.342195,1.705947,1.700306,59943.6,0.06,True
argus-local,argus,mix,votable,32,2,2970,0.0,24.523,1.351186,1.714117,1.707759,57879.6,0.05,True
argus-local,argus,mix,votable,32,3,2990,0.0,24.632,1.344231,1.692922,1.685022,62780.4,0.055,True
argus-local,argus,mix,votable,4,1,1706,0.0,14.187,0.408461,0.522243,0.518568,59943.4,0.05,True
argus-local,argus,mix,votable,4,2,1654,0.0,13.736,0.411736,0.528846,0.525571,59686.2,0.035,True
argus-local,argus,mix,votable,4,3,1693,0.0,14.065,0.408271,0.527678,0.523507,62065.5,0.04,True
argus-local,argus,mix,votable,8,1,2839,0.0,23.577,0.504129,0.57916,0.572929,59335.9,0.06,True
argus-local,argus,mix,votable,8,2,2861,0.0,23.749,0.501804,0.575536,0.569371,57584.2,0.05,True
argus-local,argus,mix,votable,8,3,2870,0.0,23.843,0.500849,0.574714,0.56831,62664.0,0.05,True
egernia-local-equalcpu,egernia,Q01,csv,1,1,20113,0.0,167.606,0.005623,0.007664,0.007144,1835.0,0.285,True
egernia-local-equalcpu,egernia,Q01,csv,1,2,20213,0.0,168.435,0.005641,0.00746,0.006943,1835.0,0.29,True
egernia-local-equalcpu,egernia,Q01,csv,1,3,20192,0.0,168.263,0.00563,0.007511,0.00699,1835.0,0.28,True
egernia-local-equalcpu,egernia,Q01,csv,16,1,80940,0.0,674.403,0.021184,0.046262,0.043798,1835.0,0.465,True
egernia-local-equalcpu,egernia,Q01,csv,16,2,83076,0.0,692.184,0.021168,0.039346,0.037304,1835.0,0.445,True
egernia-local-equalcpu,egernia,Q01,csv,16,3,97515,0.0,812.493,0.016831,0.041506,0.039088,1835.0,0.5,True
egernia-local-equalcpu,egernia,Q01,csv,32,1,91435,0.0,761.741,0.036397,0.086709,0.081327,1835.0,0.47,True
egernia-local-equalcpu,egernia,Q01,csv,32,2,83452,0.0,695.25,0.044492,0.074339,0.070077,1835.0,0.39,True
egernia-local-equalcpu,egernia,Q01,csv,32,3,91796,0.0,764.771,0.038725,0.082382,0.076972,1835.0,0.495,True
egernia-local-equalcpu,egernia,Q01,csv,4,1,41151,0.0,342.908,0.012592,0.018574,0.017516,1835.0,0.27,True
egernia-local-equalcpu,egernia,Q01,csv,4,2,55507,0.0,462.538,0.007928,0.012869,0.011998,1835.0,0.27,True
egernia-local-equalcpu,egernia,Q01,csv,4,3,55242,0.0,460.303,0.007923,0.013007,0.012129,1835.0,0.275,True
egernia-local-equalcpu,egernia,Q01,csv,8,1,81512,0.0,679.207,0.011705,0.017018,0.015908,1835.0,0.38,True
egernia-local-equalcpu,egernia,Q01,csv,8,2,69378,0.0,578.123,0.011237,0.027198,0.025751,1835.0,0.375,True
egernia-local-equalcpu,egernia,Q01,csv,8,3,79925,0.0,666.0,0.0107,0.020666,0.019463,1835.0,0.43,True
egernia-local-equalcpu,egernia,Q02,csv,1,1,7843,0.0,65.352,0.01441,0.022127,0.021456,38405.6,0.135,True
egernia-local-equalcpu,egernia,Q02,csv,1,2,7863,0.0,65.519,0.014422,0.021216,0.020531,38413.9,0.13,True
egernia-local-equalcpu,egernia,Q02,csv,1,3,7828,0.0,65.226,0.014416,0.021835,0.021143,38402.1,0.13,True
egernia-local-equalcpu,egernia,Q02,csv,16,1,38151,0.0,317.83,0.048492,0.074561,0.071893,38407.6,0.19,True
egernia-local-equalcpu,egernia,Q02,csv,16,2,36924,0.0,307.611,0.05007,0.078321,0.075141,38410.3,0.185,True
egernia-local-equalcpu,egernia,Q02,csv,16,3,36637,0.0,305.24,0.05053,0.079356,0.076179,38407.8,0.195,True
egernia-local-equalcpu,egernia,Q02,csv,32,1,39347,0.0,327.666,0.090612,0.16787,0.159689,38406.1,0.21,True
egernia-local-equalcpu,egernia,Q02,csv,32,2,38369,0.0,319.536,0.095292,0.17168,0.163892,38410.3,0.22,True
egernia-local-equalcpu,egernia,Q02,csv,32,3,39330,0.0,327.532,0.084051,0.188142,0.179904,38408.6,0.225,True
egernia-local-equalcpu,egernia,Q02,csv,4,1,22106,0.0,184.202,0.020673,0.031775,0.030836,38406.4,0.115,True
egernia-local-equalcpu,egernia,Q02,csv,4,2,22128,0.0,184.372,0.020679,0.031347,0.030494,38409.2,0.105,True
egernia-local-equalcpu,egernia,Q02,csv,4,3,20273,0.0,168.92,0.022829,0.03429,0.033074,38407.4,0.11,True
egernia-local-equalcpu,egernia,Q02,csv,8,1,29865,0.0,248.814,0.030856,0.0476,0.046025,38407.9,0.155,True
egernia-local-equalcpu,egernia,Q02,csv,8,2,30715,0.0,255.901,0.030119,0.045163,0.043843,38409.7,0.165,True
egernia-local-equalcpu,egernia,Q02,csv,8,3,31716,0.0,264.256,0.029159,0.043585,0.042281,38406.8,0.153,True
egernia-local-equalcpu,egernia,Q03,csv,1,1,4149,0.0,34.572,0.012578,0.12389,0.123356,25597.3,0.095,True
